,path,source,url,date,title,subtitle,author,rubrics,tags,genre
112,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-09-18-ig-nobel-outsiders.txt
",nplus1.ru,nplus1.ru/material/2015/09/18/ig-nobel-outsiders,2015-09-18,Остались с носом,,Тарас Молотилин,_Наука_,,Статьи
113,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-09-18-squarewheelbike.txt
",nplus1.ru,nplus1.ru/material/2015/09/18/squarewheelbike,2015-09-18,Изобретаем велосипед,,Андрей Коняев,_Наука_Сделай сам_,,Статьи
114,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-09-21-primatespeech.txt
",nplus1.ru,nplus1.ru/material/2015/09/21/primatespeech,2015-09-21,Скажи по-человечески,,Александр Ершов,_Наука_,,Статьи
115,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-09-23-astrophoto2.txt
",nplus1.ru,nplus1.ru/material/2015/09/23/astrophoto2,2015-09-23,Звезды как пыль,,Владимир Королев,_Космос_Астрофотография_,,Статьи
116,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-09-25-moscow-street.txt
",nplus1.ru,nplus1.ru/material/2015/09/25/moscow-street,2015-09-25,По широкой мостовой,,Андрей Коняев,_Наука_,,Статьи
117,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-09-28-bloodmoon2015.txt
",nplus1.ru,nplus1.ru/material/2015/09/28/bloodmoon2015,2015-09-28,Луна всему виной,,Владимир Королев,_Космос_Астрономические дневники_,,Статьи
118,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-09-28-square-wheel.txt
",nplus1.ru,nplus1.ru/material/2015/09/28/square-wheel,2015-09-28,Стучит углами колесо,,Андрей Коняев,_Наука_Сделай сам_,,Статьи
119,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-09-30-ancestry.txt
",nplus1.ru,nplus1.ru/material/2015/09/30/ancestry,2015-09-30,В поисках предка,,Александр Ершов,_Наука_Биология_,,Статьи
120,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-01-sergey-rakhmaninov.txt
",nplus1.ru,nplus1.ru/material/2015/10/15/particle-deviations,2015-10-15,Разрешите отклониться,,Таисия Филиппова,_Наука_Второй сезон Коллайдера_,,Статьи
121,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-02-live.txt
",nplus1.ru,nplus1.ru/material/2015/10/01/sergey-rakhmaninov,2015-10-01,Художник эпохи модерна,,Таисия Филиппова,_Наука_Звук_,,Статьи
122,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-02-medieval-alchemists.txt
",nplus1.ru,nplus1.ru/material/2015/10/02/live,2015-10-02,Живым закопаем,,Андрей Коняев,_Сделай сам_,,Статьи
123,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-03-astrophoto-3.txt
",nplus1.ru,nplus1.ru/material/2015/10/02/medieval-alchemists,2015-10-02,Нахимичили,,Екатерина Русакова,_Наука_,,Статьи
124,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-05-nobel.txt
",nplus1.ru,nplus1.ru/material/2015/10/03/astrophoto-3,2015-10-03,Создатель звезд,,Таисия Филиппова,_Космос_Астрофотография_,,Статьи
125,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-06-nobel.txt
",nplus1.ru,nplus1.ru/material/2015/10/05/nobel,2015-10-05,Борцы с паразитами,,Даниил Кузнецов,_Наука_Наука_,,Статьи
126,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-07-dna-nobel.txt
",nplus1.ru,nplus1.ru/material/2015/10/06/nobel,2015-10-06,Н значит нейтрино,,Таисия Филиппова,_Наука_Физики смогли_,,Статьи
127,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-08-nobel.txt
",nplus1.ru,nplus1.ru/material/2015/10/07/dna-nobel,2015-10-07,Errare DNA est,,Владимир Королев,_Наука_,,Статьи
128,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-09-chess.txt
",nplus1.ru,nplus1.ru/material/2015/10/08/nobel,2015-10-08,Гуманистическое измерение реальности,,Таисия Филиппова,_Наука_,,Статьи
129,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-13-omega-3.txt
",nplus1.ru,nplus1.ru/material/2015/10/09/chess,2015-10-09,Морж и Маргарита,,Таисия Филиппова,_Наука_,,Статьи
130,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-14-starsarticle.txt
",nplus1.ru,nplus1.ru/material/2015/10/13/omega-3,2015-10-13,Я ем альфа и омега,,Таисия Филиппова,_Наука_,,Статьи
131,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-15-particle-deviations.txt
",nplus1.ru,nplus1.ru/material/2015/10/14/starsarticle,2015-10-14,Как стать звездой,,Марат Мусин,_Наука_,,Статьи
132,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-16-enceladus-new-photos.txt
",nplus1.ru,nplus1.ru/material/2015/10/16/enceladus-new-photos,2015-10-16,Дрожь Энцелада,,Таисия Филиппова,_Космос_,,Статьи
133,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-19-alive-and-digging.txt
",nplus1.ru,nplus1.ru/material/2015/10/19/alive-and-digging,2015-10-19,«Берем живого крота...»,,Андрей Коняев,_Сделай сам_,,Статьи
134,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-20-ejection.txt
",nplus1.ru,nplus1.ru/material/2015/10/20/ejection,2015-10-20,"Ну, я полетел",,Василий Сычев,_Оружие_,,Статьи
135,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-21-sonata.txt
",nplus1.ru,nplus1.ru/material/2015/10/21/sonata,2015-10-21,Metallica ma non troppo,,Таисия Филиппова,_Наука_,,Статьи
136,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-23-atlastest.txt
",nplus1.ru,nplus1.ru/material/2015/10/23/atlastest,2015-10-23,Раз плюнуть,,Александр Ершов,_Наука_Биология_,,Статьи
137,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-26-zeiss-microscopy.txt
",nplus1.ru,nplus1.ru/material/2015/10/26/zeiss-microscopy,2015-10-26,С точки зрения пыли,,Таисия Филиппова,_Наука_,,Статьи
138,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-27-muons.txt
",nplus1.ru,nplus1.ru/material/2015/10/27/muons,2015-10-27,Упавшие с неба,,Таисия Филиппова,_Наука_,,Статьи
139,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-28-genmed.txt
",nplus1.ru,nplus1.ru/material/2015/10/28/genmed,2015-10-28,Игра в ассоциации,,Александр Ершов,_Наука_Биология_,,Статьи
140,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-28-walking-chair.txt
",nplus1.ru,nplus1.ru/material/2015/10/28/walking-chair,2015-10-28,Кресло на ножках,,Андрей Коняев,_Сделай сам_,,Статьи
141,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-29-matt-taylor.txt
",nplus1.ru,nplus1.ru/material/2015/10/29/matt-taylor,2015-10-29,«Там очень светло»,,Андрей Коняев,_Наука_Космос_Политех_,,Статьи
142,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-10-30-polymath.txt
",nplus1.ru,nplus1.ru/material/2015/10/30/polymath,2015-10-30,"Все, расходимся",,Андрей Коняев,_Наука_,,Статьи
143,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-02-time-to-go.txt
",nplus1.ru,nplus1.ru/material/2015/11/18/best-book,2015-11-18,Останется только один,,Андрей Коняев,_Просветитель 2015_,,Статьи
144,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-03-MillionDollarBaby.txt
",nplus1.ru,nplus1.ru/material/2015/11/02/time-to-go,2015-11-02,Воин с грифоном и бусами,,Андрей Коняев,_Наука_,,Статьи
145,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-06-twin-numbers.txt
",nplus1.ru,nplus1.ru/material/2015/11/03/MillionDollarBaby,2015-11-03,Малышка хамелеон,,Александр Ершов,_Наука_,,Статьи
146,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-10-biotrends.txt
",nplus1.ru,nplus1.ru/material/2015/11/06/twin-numbers,2015-11-06,"Братишка, ты цел?",,Таисия Филиппова,_Наука_,,Статьи
147,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-11-wintersong.txt
",nplus1.ru,nplus1.ru/material/2015/11/10/biotrends,2015-11-10,Три тренда этой осени,,Александр Ершов,_Наука_,,Статьи
148,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-16-astrophoto.txt
",nplus1.ru,nplus1.ru/material/2015/11/11/wintersong,2015-11-11,Зима близко,,Александр Ершов,_Наука_Звук_,,Статьи
149,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-17-agol-math.txt
",nplus1.ru,nplus1.ru/material/2015/11/16/astrophoto,2015-11-16,Звездный вестник,,Таисия Филиппова,_Космос_,,Статьи
150,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-18-best-book.txt
",nplus1.ru,nplus1.ru/material/2015/11/17/agol-math,2015-11-17,"Внутренности. Возможно, с краем.",,Андрей Коняев,_Наука_,,Статьи
151,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-19-chairs.txt
",nplus1.ru,nplus1.ru/material/2015/11/19/chairs,2015-11-19,Кресла возвращаются,,Андрей Коняев,_Сделай сам_,,Статьи
152,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-19-metahistory-2.txt
",nplus1.ru,nplus1.ru/material/2015/11/19/metahistory-2,2015-11-19,История истории: рождение «духовной скрепы»,,Таисия Филиппова,_Наука_История истории_,,Статьи
153,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-19-rulermaker.txt
",nplus1.ru,nplus1.ru/material/2015/11/19/rulermaker,2015-11-19,Принеси мне линейку и циркуль,,Таисия Филиппова,_Сделай сам_,,Статьи
154,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-20-copters.txt
",nplus1.ru,nplus1.ru/material/2015/11/20/copters,2015-11-20,Анатомия коптера,,Александр Ершов,_Гаджеты_Московский Политех_,,Статьи
155,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-20-vermeer.txt
",nplus1.ru,nplus1.ru/material/2015/11/20/vermeer,2015-11-20,"Где эта улица, где этот дом",,Александр Ершов,_Наука_,,Статьи
156,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-23-sputnik.txt
",nplus1.ru,nplus1.ru/material/2015/11/23/sputnik,2015-11-23,Космос в пробирке,,Александр Ершов,_Технологии_Космос_Московский Политех_,,Статьи
157,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-25-antibiotics.txt
",nplus1.ru,nplus1.ru/material/2015/11/25/antibiotics,2015-11-25,Конец прекрасной эпохи,,Таисия Филиппова,_Наука_,,Статьи
158,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-25-gencosult.txt
",nplus1.ru,nplus1.ru/material/2015/11/25/gencosult,2015-11-25,Врач на проводе,,Александр Ершов,_Наука_Биология_,,Статьи
159,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-25-Theory-of-relativity.txt
",nplus1.ru,nplus1.ru/material/2015/11/25/Theory-of-relativity,2015-11-25,«Это только теория»,,Екатерина Козлякова,_Наука_Космос_Физики смогли_,,Статьи
160,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-26-metahistory-3.txt
",nplus1.ru,nplus1.ru/material/2015/11/26/metahistory-3,2015-11-26,История истории: Михаил Щербатов,,Таисия Филиппова,_Наука_История истории_,,Статьи
161,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-28-blue-mars.txt
",nplus1.ru,nplus1.ru/material/2015/11/28/blue-mars,2015-11-28,Голубой Марс,,Таисия Филиппова,_Космос_Астрономические дневники_,,Статьи
162,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-11-30-moon-maps.txt
",nplus1.ru,nplus1.ru/material/2015/11/30/moon-maps,2015-11-30,От Галилея до Гугла,,Таисия Филиппова,_Космос_День в истории науки_,,Статьи
163,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-01-nineulirgs.txt
",nplus1.ru,nplus1.ru/material/2015/12/16/el-seven,2015-12-16,Кривизна нам не помеха,,Андрей Коняев,_Технологии_Сделай сам_,,Статьи
164,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-02-sixth.txt
",nplus1.ru,nplus1.ru/material/2015/12/01/nineulirgs,2015-12-01,Теплые огни,,Марат Мусин,_Космос_Астрономические дневники_,,Статьи
165,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-03-cooperation.txt
",nplus1.ru,nplus1.ru/material/2015/12/02/sixth,2015-12-02,Трансформеры: эра покупок,,Андрей Коняев,_Сделай сам_,,Статьи
166,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-03-slovoopolku.txt
",nplus1.ru,nplus1.ru/material/2015/12/03/cooperation,2015-12-03,КООП. Природа,,Екатерина Русакова,_Наука_,,Статьи
167,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-04-miogioachino.txt
",nplus1.ru,nplus1.ru/material/2015/12/03/slovoopolku,2015-12-03,История истории: Слово за слово,,Александр Ершов,_Наука_История истории_,,Статьи
168,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-07-pluto-comes-closer.txt
",nplus1.ru,nplus1.ru/material/2015/12/04/miogioachino,2015-12-04,Слава Россини!,,Александр Ершов,_Наука_Звук_,,Статьи
169,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-08-mult-history.txt
",nplus1.ru,nplus1.ru/material/2015/12/07/pluto-comes-closer,2015-12-07,Горизонты Плутона,,Таисия Филиппова,_Космос_New Horizons_,,Статьи
170,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-10-nikon-in-motion-2015.txt
",nplus1.ru,nplus1.ru/material/2015/12/08/mult-history,2015-12-08,Обман зрения,,Аня Савченко,_Наука_Разное_,,Статьи
171,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-11-karamzin.txt
",nplus1.ru,nplus1.ru/material/2015/12/10/nikon-in-motion-2015,2015-12-10,Вся суета микромира,,Таисия Филиппова,_Наука_Разное_,,Статьи
172,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-14-help-cinderella.txt
",nplus1.ru,nplus1.ru/material/2015/12/11/karamzin,2015-12-11,История истории: Палладиум России,,Александр Ершов,_Наука_История истории_,,Статьи
173,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-15-D-wave.txt
",nplus1.ru,nplus1.ru/material/2015/12/14/help-cinderella,2015-12-14,В помощь Золушке,,Андрей Коняев,_Сделай сам_,,Статьи
174,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-16-el-seven.txt
",nplus1.ru,nplus1.ru/material/2015/12/15/D-wave,2015-12-15,«Взять и потрясти»,,Владимир Королев,_Наука_Технологии_Физики смогли_,,Статьи
175,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-18-planckclusters.txt
",nplus1.ru,nplus1.ru/material/2015/12/18/planckclusters,2015-12-18,"Давным-давно, в далекой-далекой галактике",,Марат Мусин,_Космос_Наука_Астрономические дневники_,,Статьи
176,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-21-beijing-smog.txt
",nplus1.ru,nplus1.ru/material/2015/12/21/beijing-smog,2015-12-21,Красное на сером,,Таисия Филиппова,_Транспорт_Технологии_,,Статьи
177,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-22-his-name-is-che.txt
",nplus1.ru,nplus1.ru/material/2015/12/22/his-name-is-che,2015-12-22,Оптимус Чемодан,,Андрей Коняев,_Сделай сам_,,Статьи
178,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-23-energy-counting.txt
",nplus1.ru,nplus1.ru/material/2015/12/23/energy-counting,2015-12-23,Вешать в калориях,,Таисия Филиппова,_Наука_,,Статьи
179,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-25-soloviov.txt
",nplus1.ru,nplus1.ru/material/2015/12/25/soloviov,2015-12-25,История истории: Сергей Соловьев,,Александр Ершов,_Наука_История истории_,,Статьи
180,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-28-multiuniverse.txt
",nplus1.ru,nplus1.ru/material/2015/12/28/multiuniverse,2015-12-28,Инфляция космических масштабов,,Марат Мусин,_Наука_Космос_Астрономические дневники_,,Статьи
181,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-28-time-to-move.txt
",nplus1.ru,nplus1.ru/material/2015/12/28/time-to-move,2015-12-28,Операция Е,,Андрей Коняев,_Сделай сам_,,Статьи
182,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-30-cindyz.txt
",nplus1.ru,nplus1.ru/material/2015/12/30/cindyz,2015-12-30,В гостях у сказки,,Андрей Коняев,_Сделай сам_,,Статьи
183,"nplus1.ru/nplus1_materials/nplus1.ru-material-2015-12-31-tree-time.txt
",nplus1.ru,nplus1.ru/material/2015/12/31/tree-time,2015-12-31,"Елочка, гори",,Андрей Коняев,_Сделай сам_,,Статьи
184,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-12-klutchevsky.txt
",nplus1.ru,nplus1.ru/material/2016/01/12/klutchevsky,2016-01-12,История истории: Ключевский,,Александр Ершов,_Наука_История истории_,,Статьи
185,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-15-Merry-drunkenness.txt
",nplus1.ru,nplus1.ru/material/2016/01/15/Merry-drunkenness,2016-01-15,"Нинкаси, Хатхор и Четыреста кроликов",,Екатерина Русакова,_Наука_,,Статьи
186,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-18-emily-barletta.txt
",nplus1.ru,nplus1.ru/material/2016/01/18/emily-barletta,2016-01-18,В мягкой форме,,Таисия Филиппова,_Наука_Мезонин_,,Статьи
187,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-18-space-x-and-suff.txt
",nplus1.ru,nplus1.ru/material/2016/01/18/space-x-and-suff,2016-01-18,Присаживайтесь,,Андрей Коняев,_Космос_,,Статьи
188,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-19-recitative.txt
",nplus1.ru,nplus1.ru/material/2016/01/19/recitative,2016-01-19,Сухой и крепкий,,Таисия Филиппова,_Наука_Звук_,,Статьи
189,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-20-pitulko.txt
",nplus1.ru,nplus1.ru/material/2016/01/20/pitulko,2016-01-20,«Их всегда добывали ради бивней»,,Таисия Филиппова,_Наука_Археология_,,Статьи
190,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-21-planetX.txt
",nplus1.ru,nplus1.ru/material/2016/01/21/planetX,2016-01-21,Мистер «X»,,Марат Мусин,_Космос_Наука_,,Статьи
191,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-22-silver.txt
",nplus1.ru,nplus1.ru/material/2016/01/22/silver,2016-01-22,История истории: Скептический век,,Александр Ершов,_Наука_История истории_,,Статьи
192,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-25-drive-less-more.txt
",nplus1.ru,nplus1.ru/material/2016/01/25/drive-less-more,2016-01-25,Везет же кого-то,,Николай Воронцов,_Транспорт_Технологии_,,Статьи
193,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-26-notoobigthounottoosmall.txt
",nplus1.ru,nplus1.ru/material/2016/01/26/notoobigthounottoosmall,2016-01-26,«Охота уже начата»,,Александр Ершов,_Космос_Наука_,,Статьи
194,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-27-extremescaterring.txt
",nplus1.ru,nplus1.ru/material/2016/01/27/extremescaterring,2016-01-27,Взгляд сквозь облако,,Марат Мусин,_Космос_Наука_Астрономические дневники_,,Статьи
195,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-28-dmc.txt
",nplus1.ru,nplus1.ru/material/2016/01/28/dmc,2016-01-28,Машина вне времени,,Василий Сычев,_Транспорт_,,Статьи
196,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-01-29-birchtree.txt
",nplus1.ru,nplus1.ru/material/2016/01/29/birchtree,2016-01-29,История истории: Поклоно ѿ Онѳима,,Александр Ершов,_Наука_История истории_,,Статьи
197,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-01-goodbye-philae.txt
",nplus1.ru,nplus1.ru/material/2016/02/15/posters-for-nasa,2016-02-15,Посетите Энцелад,,Таисия Филиппова,_Космос_,,Статьи
198,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-02-crisprfaq.txt
",nplus1.ru,nplus1.ru/material/2016/02/01/goodbye-philae,2016-02-01,"Прощай, пират!",,Владимир Королев,_Космос_Технологии_«Филы» и «Розетта»_,,Статьи
199,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-03-what-is-zika.txt
",nplus1.ru,nplus1.ru/material/2016/02/02/crisprfaq,2016-02-02,Запомните эти буквы,,Александр Ершов,_Наука_,,Статьи
200,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-04-challenger.txt
",nplus1.ru,nplus1.ru/material/2016/02/03/what-is-zika,2016-02-03,Еще одна лихорадка,,Олег Лищук,_Наука_Медицина_,,Статьи
201,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-05-tallrikarna.txt
",nplus1.ru,nplus1.ru/material/2016/02/04/challenger,2016-02-04,Урок из космоса,,Андрей Коняев,_Космос_Транспорт_,,Статьи
202,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-07-radioastronlacertae.txt
",nplus1.ru,nplus1.ru/material/2016/02/05/tallrikarna,2016-02-05,Нелетающие тарелки,,Николай Воронцов,_Космос_,,Статьи
203,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-10-grawaves.txt
",nplus1.ru,nplus1.ru/material/2016/02/07/radioastronlacertae,2016-02-07,Поймать хвост ящерицы,,Марат Мусин,_Космос_,,Статьи
204,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-15-posters-for-nasa.txt
",nplus1.ru,nplus1.ru/material/2016/02/10/grawaves,2016-02-10,На гребне метрического тензора,,Таисия Филиппова,_Наука_Космос_,,Статьи
205,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-17-Artzybasheff.txt
",nplus1.ru,nplus1.ru/material/2016/02/17/Artzybasheff,2016-02-17,Deus ex machinalia,,Таисия Филиппова,_Технологии_,,Статьи
206,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-18-greekatheism.txt
",nplus1.ru,nplus1.ru/material/2016/02/18/greekatheism,2016-02-18,Археология атеизма,,Александр Ершов,_Наука_,,Статьи
207,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-19-tissue-engeneering.txt
",nplus1.ru,nplus1.ru/material/2016/02/19/tissue-engeneering,2016-02-19,Скамейка запасных,,Олег Лищук,_Технологии_Наука_,,Статьи
208,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-20-umberto.txt
",nplus1.ru,nplus1.ru/material/2016/02/20/umberto,2016-02-20,Феномен культуры,,Таисия Филиппова,_Наука_,,Статьи
209,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-25-chiusi.txt
",nplus1.ru,nplus1.ru/material/2016/02/25/chiusi,2016-02-25,Этрусский мир,,Александр Ершов,_Наука_Археология_,,Статьи
210,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-26-meiosis-in-vitro.txt
",nplus1.ru,nplus1.ru/material/2016/02/26/meiosis-in-vitro,2016-02-26,Внуки стволовой клетки,,Олег Лищук,_Наука_Технологии_,,Статьи
211,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-02-29-gurevich.txt
",nplus1.ru,nplus1.ru/material/2016/02/29/gurevich,2016-02-29,История истории: Сага о средневековом человеке,,Таисия Филиппова,_Наука_История истории_,,Статьи
212,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-01-engines.txt
",nplus1.ru,nplus1.ru/material/2016/03/18/gravitata,2016-03-18,За волной волна,,Марат Мусин,_Наука_Космос_Астрономические дневники_,,Статьи
213,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-02-teleport.txt
",nplus1.ru,nplus1.ru/material/2016/03/01/engines,2016-03-01,Турбина всему голова,,Василий Сычев,_Технологии_Транспорт_,,Статьи
214,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-03-tetraquark.txt
",nplus1.ru,nplus1.ru/material/2016/03/02/teleport,2016-03-02,Квантовая азбука: «Телепортация»,,Александр Ершов,_Наука_Квантовая азбука_,,Статьи
215,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-08-nanoflowers.txt
",nplus1.ru,nplus1.ru/material/2016/03/03/tetraquark,2016-03-03,«Тетракварки — это Дикий Запад»,,Владимир Королев,_Технологии_Вакансии_Физики смогли_,,Статьи
216,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-10-gogogo.txt
",nplus1.ru,nplus1.ru/material/2016/03/08/nanoflowers,2016-03-08,Цветы добра,,Таисия Филиппова,_Наука_,,Статьи
217,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-15-quantumcomp.txt
",nplus1.ru,nplus1.ru/material/2016/03/10/gogogo,2016-03-10,Го: речь поражения,,Александр Ершов,_Наука_IT_,,Статьи
218,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-17-ferma.txt
",nplus1.ru,nplus1.ru/material/2016/03/15/quantumcomp,2016-03-15,Квантовая азбука: «Компьютер»,,Таисия Филиппова,_Наука_Технологии_Квантовая азбука_,,Статьи
219,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-18-gravitata.txt
",nplus1.ru,nplus1.ru/material/2016/03/17/ferma,2016-03-17,Кому поля не жмут,,Андрей Коняев,_Наука_,,Статьи
220,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-21-planetofapes.txt
",nplus1.ru,nplus1.ru/material/2016/03/21/planetofapes,2016-03-21,"«Открыть череп, вставить электроды»",,Александр Ершов,_Наука_Технологии_,,Статьи
221,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-24-nonlocality.txt
",nplus1.ru,nplus1.ru/material/2016/03/24/nonlocality,2016-03-24,Квантовая азбука: «Нелокальность»,,Владимир Королев,_Наука_Квантовая азбука_,,Статьи
222,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-25-minimalgenome.txt
",nplus1.ru,nplus1.ru/material/2016/03/25/minimalgenome,2016-03-25,Прожиточный минимум,,Александр Ершов,_Наука_,,Статьи
223,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-28-virus-modelling.txt
",nplus1.ru,nplus1.ru/material/2016/03/28/virus-modelling,2016-03-28,"«Все знают, как выглядит Марс, но вирусы остаются невидимы»",,Таисия Филиппова,_Наука_,,Статьи
224,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-03-30-generics-biosimilars.txt
",nplus1.ru,nplus1.ru/material/2016/03/30/generics-biosimilars,2016-03-30,Одинаковы с лица,,Олег Лищук,_Наука_Партнерский материал_,,Статьи
225,"nplus1.ru/nplus1_materials/nplus1.ru-material-2016-04-04-newfoundonnewfoundland.txt
",nplus1.ru,nplus1.ru/material/2016/04/04/newfoundonnewfoundland,2016-04-04,Железо Виноградной страны,,Александр Ершов,_Наука_Археология_,,Статьи
