	mentions	scholar
1369	1	Аляски Лаврентий Загоскин
1370	1	Левкипп
1371	1	Тарталья
1372	1	Светоний
1373	1	Людовико Феррари
1374	1	Рудольфо Сильвестро
1375	1	Пуассон
1376	1	Чебышева
1377	1	Башелье
1378	1	Эмиля Бореля
1379	1	Борель
1380	1	Лебега
1381	1	Майстров
1382	1	Лобачевского
1383	1	Лысенко
1384	1	Понтрягина
1385	1	Печеня
1386	1	Петровича Толочко
1387	1	Ролзу
1388	1	Харшани Ролзу
1389	1	Захаровым
1390	1	Пиччолини
1391	1	Осипович Якобсон
1392	1	Маодунь
1393	1	Олег
1394	1	Михал Эрдь
1395	1	Тербер
1396	1	Оливер Сакс
1397	1	Панарин
1398	1	Мартин Паулсен
1399	1	Моррисом
1400	1	Тимофей Грановский
1401	1	Итал
1402	1	Евангелия
1403	1	Вазари
1404	1	Византию
1405	1	Амбрумова
1406	1	Ким Ман
1407	1	Никита Сергеевич
1408	1	Ден
1409	1	Ким Сена
1410	1	Мао
1411	1	Хен Ен
1412	1	Иустин
1413	1	Иларион
1414	1	Гомосексуалы
1415	1	Генрихом Бруннером
1416	1	Сколтеха Финкельберг
1417	1	Гейзенберга
1418	1	Гекке
1419	1	Эмиль Артин
1420	1	Гротендик
1421	1	Игорь Михайлович
1422	1	Брендон Джонсон
1423	1	Джамбаттисты Вико
1424	1	Магнитарами
1425	1	Гроссманом
1426	1	Кудрявцев
1427	1	Забелин
1428	1	Рене Жирара
1429	1	Джорджо Агамбена
1430	1	Гелы Баблуани
1431	1	Роберт Шпеман
1432	1	Гутенберг
1433	1	Гутенберга
1434	1	Косимицу
1435	1	Синтия
1436	1	Мануэля
1437	1	Интеракционисты
1438	1	Слипченко
1439	1	Фрэнка Шу
1440	1	Скоттом Кеньоном
1441	1	Эвансоном
1442	1	Эдуардом Воробьевым
1443	1	Роджера Сперри
1444	1	Лурии
1445	1	Бунина
1446	1	Юля
1447	1	Неправильно
1448	1	Пиночет
1449	1	Порошенко
1450	1	Меркель
1451	1	Дмитрия Ионова
1452	1	Истра
1453	1	Пьера
1454	1	Джеймс Клиффорд
1455	1	Десемантизация
1456	1	Дарий
1457	1	Фемистокл
1458	1	Маккейн
1459	1	Газпрома Миллер
1460	1	Костомаров
1461	1	Усов
1462	1	Шашков
1463	1	Видероэ
1464	1	Сколтеха Слесарев
1465	1	Брагинская
1466	1	Федор Гааз
1467	1	Инга Михайловская
1468	1	Барнса
1469	1	Джонсона
1470	1	Актеры-Контрабандисты
1471	1	Сивкова
1472	1	Кеворкяна
1473	1	Джек Кеворкян
1474	1	Брусилов
1475	1	Дагестане
1476	1	Эммануэль Саец
1477	1	Персонова
1478	1	Ричард Гейтскелл
1479	1	Сэм
1480	1	Артур Экерт
1481	1	Ян Сяобинь
1482	1	Магиеля Ван Кревеля
1483	1	Доминик Эскироль
1484	1	Пятигорского
1485	1	Эдмунд Гуссерль
1486	1	Гуссерля
1487	1	Вейдемейеру Маркс
1488	1	Хайдеггера
1489	1	Сократа
1490	1	Мартину Буберу
1491	1	Дюма-Старшего
1492	1	Линднер
1493	1	Роберт Гук
1494	1	Джордж Бьюкенен
1495	1	Умбека
1496	1	Маугли
1497	1	Редьярд Киплинг
1498	1	Гарольдом Демсетцом
1499	1	Саймон
1500	1	Плеханова
1501	1	Твен
1502	1	Черкесова
1503	1	Кастильоне
1504	1	Дэном Шехтманом
1505	1	Шехтман
1506	1	А. Р. Рэдклифф-Браун
1507	1	Дж. Б.
1508	1	Д. Ю. Куракин
1509	1	Анхольт
1510	1	Флориды
1511	1	Алла Глинчикова
1512	1	Гюнтер Шабовски
1513	1	Лапин
1514	1	Пантин
1515	1	Р. Вишневского
1516	1	Р. Хейли
1517	1	Пригожина Эдвард Лоренц
1518	1	Пауль Эрлих
1519	1	Фарбером
1520	1	Гавайского
1521	1	Гропиуса
1522	1	Абсалон
1523	1	Арто
1524	1	Ткачева
1525	1	Найшуля
1526	1	Жириновский
1527	1	Жанны Антоновны Зайончковской
1528	1	Чанди
1529	1	Яванцы
1530	1	Морис
1531	1	Раппапорт
1532	1	Каролина Хамфри
1533	1	Нахум Слущ
1534	1	Олафом Броком
1535	1	Талибан
1536	1	Наваза Шарифа
1537	1	Деобандийцы
1538	1	Бхутто
1539	1	Бизин
1540	1	Вердье
1541	1	Леонард Вантчекон
1542	1	Роднянским
1543	1	Гросфилдом
1544	1	Эрик Маскин
1545	1	Араго
1546	1	Макалестер
1547	1	Олег Мудрак
1548	1	Подорога
1549	1	Кудрин
1550	1	Кейт Лэнд
1551	1	Урри
1552	1	Гилавоги
1553	1	Тихов
1554	1	Патрика Серио
1555	1	Лозаннского
1556	1	Сувчинский
1557	1	Роуз Геттемюллер
1558	1	Кучма
1559	1	Буша
1560	1	Форбса Нэша-Младшего
1561	1	Блатова
1562	1	Дилан
1563	1	Хизер Джоши
1564	1	Джин Виверс
1565	1	Риккардо
1566	1	Зиновьевич
1567	1	Дройзен
1568	1	Деметрия Фалерского
1569	1	Михайловича Теплова
1570	1	Лотто
1571	1	Джозеф Мюррей
1572	1	Бенедикт Андерсон
1573	1	Джеймсом Чедвиком
1574	1	Питер Щик
1575	1	Ковалевский
1576	1	Сахарова
1577	1	Образцов
1578	1	Биогеронтология
1579	1	Яманаке
1580	1	Паоло Маккиарини
1581	1	Майкл Уэст
1582	1	Джеффа Штейнхауэра
1583	1	Асмус
1584	1	В. Ф. Асмуса
1585	1	Ираида Тихомирова
1586	1	Балталон
1587	1	Гуковский
1588	1	Джеймс Мейнор
1589	1	Уиллис Брукс
1590	1	Джеймс Марч
1591	1	Шубринга
1592	1	Шубринг
1593	1	Нейл Уоллес
1594	1	Гакстгаузен
1595	1	Венюкова
1596	1	Сергей Соловьев
1597	1	Дэниела Киза
1598	1	Ким Чен
1599	1	Матроскин
1600	1	Сидоров
1601	1	Сколковского
1602	1	Ральф Фаулер
1603	1	Бодмер
1604	1	Деяна Суджича
1605	1	Мертон Эбби Моррис
1606	1	Морриса
1607	1	Старк
1608	1	Роджерса
1609	1	Пьер Буланже
1610	1	Ганса Ледвинки
1611	1	Ингун Лунде
1612	1	Манин
1613	1	Сергею Костырко
1614	1	Зорину
1615	1	Вербицкий
1616	1	Дмитрия Манина
1617	1	Манина
1618	1	Дейл Расселл
1619	1	Экерт
1620	1	Львовский
1621	1	Андреасом Хофером
1622	1	Иеремия Острайкер
1623	1	Стейнхардт
1624	1	Брайан Шмидт
1625	1	Пеннипакера
1626	1	Дыбо
1627	1	Ферро
1628	1	Кавендиш
1629	1	Прокопия Кесарийского
1630	1	Прокопий
1631	1	Гуго Гроцию
1632	1	Бусбек
1633	1	Бусбека
1634	1	Трубачев
1635	1	Йозеф Юст Скалигер
1636	1	Валафрид Страбон
1637	1	Эрдаля
1638	1	Крымские
1639	1	Киевские
1640	1	Хервига
1641	1	Джейкоба Броновски
1642	1	Пифагора Евклид
1643	1	Тима Торнтона
1644	1	Дайси
1645	1	Вахштайн
1646	1	Семеновича Батыгина
1647	1	Ульфом Леонхардтом
1648	1	Эйнштейном
1649	1	Пендри
1650	1	Зорина
1651	1	Марвина
1652	1	Светлану
1653	1	Иайна Дэвидсона
1654	1	Гордон Чайлд
1655	1	Чайковского
1656	1	Заксль
1657	1	Палеоботаник Сергей
1658	1	Мазуевка
1659	1	Войновскиевые
1660	1	Мандельштамом
1661	1	Яковлевна
1662	1	Кирсановым
1663	1	Юрчака
1664	1	Сколтеха Сергей Косолобов
1665	1	Вольфгангу Паули
1666	1	Эрнст Руска
1667	1	Ганс Мортенсен
1668	1	Джеффри Александером
1669	1	Ольги Берггольц
1670	1	Фадеев
1671	1	Ольга Берггольц
1672	1	Никиты Ломагина
1673	1	Дмитрия Павлова Ленинград
1674	1	Симонов
1675	1	Вагнер
1676	1	Вишневецкого
1677	1	Павла
1678	1	Оскаром
1679	1	Арман
1680	1	Рамо
1681	1	Андре Шенье
1682	1	Юрий Михайлович Лотман
1683	1	Шан Яна
1684	1	Рильке
1685	1	Антоний
1686	1	Колин Лукас
1687	1	Людовик
1688	1	Филип Макгуайр
1689	1	Шергил
1690	1	Айрис Соммер
1691	1	Полана
1692	1	Барри
1693	1	Эрнеста Матиса
1694	1	Туровский
1695	1	Нейроэкономисты Стивен
1696	1	Уэбли
1697	1	Ауврай
1698	1	Стефано Палминтери
1699	1	Колина Ренфрю
1700	1	Ламброс Малафурис
1701	1	Фестингер
1702	1	Лермонтов
1703	1	Карлом Саганом
1704	1	Собянин
1705	1	Хамо
1706	1	Аннетт Вейнер
1707	1	Морис Годелье
1708	1	Фрейм-Анализ
1709	1	Сергеем Юрьевичем Неклюдовым
1710	1	Елеазара Моисеевича Мелетинского
1711	1	Иммануил
1712	1	Неслучайно Кропоткин
1713	1	Сатоси Накамото
1714	1	Джордж Стиглер
1715	1	Коуз
1716	1	Мансура Олсона
1717	1	Олсон
1718	1	Гордон Таллок
1719	1	Джорджем Лакоффом
1720	1	Симпличио
1721	1	Сальвиати
1722	1	Рудольф Агрикола
1723	1	Дэкер Келтнер
1724	1	Сухвиндер Оби
1725	1	Джеймсом
1726	1	Скоттом
1727	1	Слотердайк
1728	1	Валери Эвпалинос
1729	1	Паулем Эрлихом
1730	1	Эмили Мартин
1731	1	Роберто Эспозито
1732	1	Дэвид Напье
1733	1	Гая Вереса
1734	1	Спарте
1735	1	Афинянки
1736	1	Светланой
1737	1	Михайлович Куликов
1738	1	Мюррей Эдельман
1739	1	Грэма Гилла
1740	1	Жирова
1741	1	Курт
1742	1	Герасимовичем Рохлиным
1743	1	Масахиса Фуджитой
1744	1	Уиклиф
1745	1	Звегинцев
1746	1	Питер Браун
1747	1	Сервантес
1748	1	Уиппла Либа Тауб
1749	1	Теофраст
1750	1	Г. Осборн
1751	1	У. Грегори
1752	1	Э. Олсона
1753	1	О. Риппеля
1754	1	Р. Брум
1755	1	Пастуховым
1756	1	Тэннером
1757	1	Куайн
1758	1	Сергей Беэр
1759	1	Номогенеза
1760	1	Клод Луи Бертолле
1761	1	Гриффит
1762	1	Тиквах Альпер
1763	1	Питером Лэнсбери
1764	1	Ж.
1765	1	К. Карут
1766	1	Лилианы Кавани
1767	1	Софи
1768	1	Томас Кенилли
1769	1	Шиндлера
1770	1	Эрих Джарвис
1771	1	Мукта Чакраборти
1772	1	Е. Джарвисом
1773	1	Белецкий
1774	1	Фисс
1775	1	Айвен Сазерленд
1776	1	Мартин Карплюс
1777	1	Мартин Карплус
1778	1	Ян Замойский
1779	1	Юрия Юрьевича Ковалева
1780	1	Вашингтонского
1781	1	Холланда Артур
1782	1	Нильс Элдридж
1783	1	Сенека
1784	1	Иммануилу
1785	1	Данн
1786	1	Покок
1787	1	Квентина Скиннера
1788	1	Маурицио Вироли
1789	1	Себастиана
1790	1	Зощенко
1791	1	Эпименид
1792	1	Наканиши
1793	1	Ацубо
1794	1	Микояна
1795	1	Молотов
1796	1	Кесада
1797	1	Тьюринга
1798	1	Мамайхан Агларович Агларов
1799	1	Медведов
1800	1	Мэтт Хиллс
1801	1	Дионисий Галикарнасский
1802	1	Дионисий
1803	1	Питер Гоче
1804	1	Финкбайнера
1805	1	Роуза
1806	1	Петра Олеговича Авена
1807	1	Как-То Леня Парфенов
1808	1	Грановский
1809	1	Тим Кресвелл
1810	1	Тургеневу
1811	1	Соловьева
1812	1	Светлана Стивенсон
1813	1	Поспелов
1814	1	Резниковой
1815	1	Спитцер
1816	1	Гарольда Перкина
1817	1	Головнин
1818	1	Мандельштам
1819	1	Боэрле
1820	1	Мельников
1821	1	Адриенны Рич
1822	1	В. Смит
1823	1	Д. Канеман
1824	1	Беккер
1825	1	Гарри Фриман
1826	1	Решетникова
1827	1	Эдварда Харрисона
1828	1	Эдгару
1829	1	Сеньобос
1830	1	Сеньобосу
1831	1	Лучицкий
1832	1	Мунье
1833	1	Франсуа Досса
1834	1	Жана Делюмо
1835	1	Бойцова
1836	1	Николая Копосова
1837	1	Олейник
1838	1	Дэвида Козандея
1839	1	Патрика Бушрона
1840	1	Олега Витте
1841	1	Федоровича Поршнева
1842	1	Натальи Яковенко
1843	1	Илон Маск
1844	1	Пэт Шипман
1845	1	Мика Джаггера
1846	1	Хванге
1847	1	Н. Винера
1848	1	Трентовского
1849	1	Уорвик
1850	1	А. Тьюринга
1851	1	А. Тьюринг
1852	1	Клода Шеннона
1853	1	Матвеев
1854	1	Савкину
1855	1	Карл Острем
1856	1	Калтеха
1857	1	Блехман
1858	1	Ландауэр
1859	1	Нир Шавив
1860	1	Харви Шепли
1861	1	Жюль
1862	1	Станислава Дробышевского
1863	1	М. М. Герасимовым
1864	1	Михайлович Герасимов
1865	1	Газпром
1866	1	Мартином Гилманом
1867	1	Бутенандт
1868	1	Бинойст Шаал
1869	1	Ричард Аксель
1870	1	Линда
1871	1	Козимо Ланеве
1872	1	Чаадаева
1873	1	Скрынников
1874	1	Леонтьевым
1875	1	Конфуция
1876	1	Татьяна
1877	1	Беном Эклофом
1878	1	Брайан Макнейр
1879	1	Линда Уильямс
1880	1	Батыгина
1881	1	Брауна
1882	1	Стебль
1883	1	Амбридж
1884	1	Пруста
1885	1	Гессе
1886	1	Юлией Гиппенрейтер
1887	1	Дейк
1888	1	Ян Ван Дейк
1889	1	Джейн Ринделл
1890	1	Тимом
1891	1	Мадлен Акриш
1892	1	Кристоф Гринбергер
1893	1	Ясумаса
1894	1	Хидеаки Томойори
1895	1	Билл Окли
1896	1	Джош Вайнштейн
1897	1	Вайнштейна
1898	1	Окли
1899	1	Фринка Апу
1900	1	Спрингфилда
1901	1	Мардж
1902	1	Алекса Беллоса
1903	1	Мефодию
1904	1	В. Мюллер
1905	1	Гелиополе
1906	1	Диодор
1907	1	Диодора
1908	1	Тадж
1909	1	Арус
1910	1	Адена
1911	1	Йакут
1912	1	Ник Орр
1913	1	Португалец Барруш
1914	1	Аравии Ральф Сэрджент
1915	1	Оксфордской
1916	1	Жозе Перейры
1917	1	Сэрджент
1918	1	Кастаньеда
1919	1	Дуартэ Барбоза
1920	1	Гоиш
1921	1	Каштру
1922	1	Ш. Манюэль
1923	1	Бентов
1924	1	Г. Джонстон
1925	1	Порхомовский
1926	1	Норберт Винер
1927	1	Артуро Розенблютом
1928	1	Мишер
1929	1	Розалинда
1930	1	Абрамкин
1931	1	Федорович Абрамкин
1932	1	Наноматериалы
1933	1	Левкиевская
1934	1	Д. К. Зелениным
1935	1	В. В. Иванов
1936	1	В. Н. Топоров
1937	1	Д. К. Зеленина
1938	1	Хуан Мануэль Сантос
1939	1	Ле
1940	1	Сколтеха Фейгин
1941	1	Андерсоном
1942	1	Януша Корнаи
1943	1	Константинова
1944	1	Искандер Ахатов
1945	1	Сколтех
1946	1	Юм
1947	1	Эрнст Курциус
1948	1	Зайцев
1949	1	Флоренский
1950	1	Сумароков
1951	1	Феклуша
1952	1	Московской Руси
1953	1	Бердяева
1954	1	Г. П. Федотов
1955	1	Гайдара
1956	1	Условно
1957	1	Бентамом
1958	1	Поттер
1959	1	Ноотропы
1960	1	Юрий Маркович Васильев
1961	1	Юлий
1962	1	Физики-Теоретики
1963	1	Артем Оганов
1964	1	Амилоидом
1965	1	Смирнягин
1966	1	Куртц
1967	1	Оскол
1968	1	Эрнст Нольте
1969	1	Юрген Хабермас
1970	1	Вениамин Иофе
1971	1	Иофе
1972	1	Джеймс Линд
1973	1	Айван Иллич
1974	1	Джордано Бруно
1975	1	Шоппе
1976	1	Клиффорда Гирца
1977	1	Питера Стирнза
1978	1	Никитич
1979	1	Эйзенштейн
1980	1	Хейденом Вайтом
1981	1	Тимофей Сергейцев
1982	1	Николаевичем Гумилевым
1983	1	Жорж Кювье
1984	1	Перикла
1985	1	Язьковой
1986	1	Саакашвили
1987	1	Багапш
1988	1	Эдварда Мигеля
1989	1	Жерара Ролана
1990	1	Аугусто Пиночет
1991	1	Квебек
1992	1	Парсонса
1993	1	Дэн Сяопин
1994	1	Бернар
1995	1	Карла Великого
1996	1	Джанотти
1997	1	Гэри Таубес
1998	1	Руббиа
1999	1	Стив Гир
2000	1	Фусо
2001	1	Кумэ Кунитакэ
2002	1	Сигэтака
2003	1	Шеннона
2004	1	Шэннона
2005	1	М. Б. Малютова
2006	1	Гюйгенс
2007	1	Пауль
2008	1	Семенович Пинскер
2009	1	Левенштейн
2010	1	Массачусетса
2011	1	Лобачевский
2012	1	Мишель
2013	1	Норберта Винера
2014	1	А. М. Бутакова
2015	1	А. Е. Тизенгаузена
2016	1	Отто
2017	1	Рейнхардт
2018	1	Макдонаха
2019	1	Макдонах
2020	1	Мандевиль
2021	1	Мандевиля
2022	1	Иллинойсского
2023	1	Алан Бэддели
2024	1	Джорджа Миллера
2025	1	Ричард Аткинсон
2026	1	Ричард Шиффрин
2027	1	Аткинсон
2028	1	Шиффрин
2029	1	Аксакова
2030	1	Шаляпина
2031	1	Левинсон
2032	1	Бабаев
2033	1	Бриджмен
2034	1	Михайлович Геец
2035	1	Гордона Таллока
2036	1	Роулс
2037	1	Сурков
2038	1	Уилер
2039	1	Элинор Эрроуэй
2040	1	Эрроуэй
2041	1	Аллена Эверетта
2042	1	Интерстеллар Купер
2043	1	Берман
2044	1	Мэри Маккормик
2045	1	Павла Уварова
2046	1	Монпелье Шарль Фигон
2047	1	Пьер Галанд
2048	1	Немцов
2049	1	Модеста Колерова
2050	1	Мирче Элиаде
2051	1	Питера Брауна
2052	1	Шмеман
2053	1	Иеротопия
2054	1	Сары Снайдер
2055	1	Кристофера Кларка
2056	1	Хэл Фостер
2057	1	Клемент Гринберг
2058	1	Мернептах
2059	1	Кондратюку
2060	1	Дарвином
2061	1	Усредненность
2062	1	Кай Эриксон
2063	1	Джордж Кингсли Ципф
2064	1	Фердинанд Линдеман
2065	1	Спарты
2066	1	Македонии
2067	1	Михалевой
2068	1	Зигмунда Баумана
2069	1	Кагарлицкого
2070	1	Кагарлицкий
2071	1	Национал-Социализм
2072	1	Полимер
2073	1	Миркин
2074	1	Курт Гедель
2075	1	Овсея Шкаратана
2076	1	Гримм
2077	1	Мозер
2078	1	Кольский
2079	1	Лаздунского
2080	1	Радбоуда
2081	1	Фарадея
2082	1	Активно
2083	1	Роджера Пенроуза
2084	1	Пенроуз
2085	1	Козловского
2086	1	Плутарха
2087	1	Кошанского
2088	1	Тредиаковский
2089	1	Гораций
2090	1	Павле
2091	1	Томас Сибеок
2092	1	Мартинас Ичас
2093	1	Архипова
2094	1	Свиридова
2095	1	Яном Лекуном
2096	1	Мертон
2097	1	Дональд Браунли
2098	1	Оптогенетику
2099	1	Милтона Фридмана
2100	1	Шварц
2101	1	Джозеф Стиглиц
2102	1	Мартынов
2103	1	Дугласа Норта
2104	1	Торстена Селлина
2105	1	Уго Чавес
2106	1	Морозова
2107	1	Москвитянина
2108	1	Погодина
2109	1	Никита Крылов
2110	1	Крылова
2111	1	Редкин
2112	1	Кавелин
2113	1	Алины Бодровой
2114	1	Куайну
2115	1	Обдумывание
2116	1	Гоббса Моника Виера
2117	1	Сергей Колюбин
2118	1	Никитина
2119	1	Нэнси Фрейзер
2120	1	Лавракаса
2121	1	Клавдиана
2122	1	Эдварда Кинана
2123	1	Зимина
2124	1	Скрынникова
2125	1	Ральф
2126	1	Тернер
2127	1	Сколтеха Берштейн
2128	1	Мифографы
2129	1	Аоки
2130	1	Лихарев
2131	1	Моррис Сводеш
2132	1	Фридрих Уильям Туорт
2133	1	Элиава
2134	1	Гутинеля
2135	1	Роберто Ромеро
2136	1	Десмонда Морриса
2137	1	Стива Питерса
2138	1	Роберта Рейша
2139	1	С. А. Крылову
2140	1	Благовещенске
2141	1	Гугл
2142	1	Дэвид Элкинд
2143	1	Николай Яковлевич Марр
2144	1	Ааге Соренсен
2145	1	Эндрю Эбботт
2146	1	Джеймс Лавлок
2147	1	М. Молина
2148	1	Джордж Хербиг
2149	1	Джугашвили
2150	1	Коба
2151	1	Кое-Что
2152	1	Брок
2153	1	Непосредственно
2154	1	Гумилев
2155	1	Петен
2156	1	Роберт Эдвардс
2157	1	Магницкий
2158	1	Марвин Минский
2159	1	Билла Гейтса
2160	1	Ньюэлла Логик-Теоретик
2161	1	Томас Гоббс
2162	1	Сьюзен Квинн
2163	1	Склодовский
2164	1	Склодовского
2165	1	Магнус
2166	1	Пьеру
2167	1	Фредерик Содди
2168	1	Кулагина
2169	1	Мельчук
2170	1	Оскар Моргенштерн
2171	1	Нейман
2172	1	Морисом Бланшо
2173	1	Бланшо
2174	1	Райгородского
2175	1	Нелли Литвак
2176	1	Викри
2177	1	Нэшу
2178	1	Станислав Протасов
2179	1	Шилдер
2180	1	Морой
2181	1	Амиотом
2182	1	Майкл Кремер
2183	1	Гарольд Блум
2184	1	Герберт Симон
2185	1	Ямпольский
2186	1	Фаустролля
2187	1	Густафа Коссины
2188	1	Руслана
2189	1	Майкл Ранделл
2190	1	Кренчел
2191	1	Мадсбьерг
2192	1	Тим Харфорд
2193	1	Маркус
2194	1	Эрнест Дэвис
2195	1	Гай Юлий Октавиан
2196	1	Полибий
2197	1	Принцепс-Император
2198	1	Сорбонна
2199	1	Дидро
2200	1	Ревекка Фрумкина
2201	1	Джеймса Скотта
2202	1	Джима Скотта
2203	1	Никулин
2204	1	Клаудиа Голдин
2205	1	Бенуа Мандельброт
2206	1	Д. Дхар
2207	1	Р. Рамасвами
2208	1	Титаева
2209	1	Шлейермахер
2210	1	Хайфовского
2211	1	Поллинг
2212	1	Эрвина
2213	1	Отто Бруннер
2214	1	Майнеке
2215	1	Шмиттом
2216	1	Иоганн
2217	1	Агамбен
2218	1	Армин Вайсс
2219	1	Данилин
2220	1	Нина
2221	1	Шэнь
2222	1	Адольфа Броньяра
2223	1	Сергея Тархова
2224	1	Евграфа Степановича Федорова
2225	1	Севастьяновым
2226	1	Энди Уорхола
2227	1	Юлия Шрейдера
2228	1	Латынина
2229	1	Айн Рэнд
2230	1	Энн Нортон
2231	1	Джеймса Милля
2232	1	Марвел
2233	1	Пия
2234	1	Ружмон
2235	1	Кюстин
2236	1	Карл Шмитт
2237	1	Унамуно
2238	1	Сеуты
2239	1	Юдин
2240	1	Скрипова
2241	1	Бернд Халлир
2242	1	Татьяны
2243	1	Бена Эклофа
2244	1	Дмитрия
2245	1	Вольфганга Келера
2246	1	Вейсберг
2247	1	Стивеном Поттером
2248	1	Буэно Лейте
2249	1	Ленинграде
2250	1	Бриллюэн
2251	1	Т-Киллеров
2252	1	Роберт Вуд
2253	1	Малкольм Макмиллан
2254	1	Хаакером
2255	1	Джеймс Тилл
2256	1	Эрнест Маккалох
2257	1	Тилл
2258	1	Маккалох
2259	1	Фриденштейн
2260	1	Чертков
2261	1	Мартин Эванс
2262	1	Мэтью Кауфман
2263	1	Синъей Яманакой
2264	1	Петром Анохиным
2265	1	Ухтомским
2266	1	Кай Тай
2267	1	Полищук
2268	1	Робера Амбелена
2269	1	Санцига
2270	1	Жанны
2271	1	Кэролайн Байнум
2272	1	Сергею Горбенко
2273	1	Немцем
2274	1	Эмпедокл
2275	1	Этруски
2276	1	Лукреций
2277	1	Эпихарма Диоген Лаэрций
2278	1	Цицерона
2279	1	Гастон Масперо
2280	1	Сцевола
2281	1	Карлтон Гайдушек
2282	1	Мартина Хайдеггера
2283	1	Бинсвангер
2284	1	Кирк Шнайдер
2285	1	Ролло Мэй
2286	1	Габсбургами
2287	1	Медичи
2288	1	Олег Игоревич
2289	1	Медиасоюза Любимов
2290	1	Византией
2291	1	Никита Хониат
2292	1	Ланьков
2293	1	Кое-Кто
2294	1	Владимов
2295	1	Дени Крузе
2296	1	Труа
2297	1	Фигнер Часто
2298	1	Харалампос
2299	1	Мэрилендского
2300	1	Ричарда Геррнштейна
2301	1	Чарльза Мюррея
2302	1	Жан Пиаже
2303	1	Николаевна Поливанова
2304	1	Питер Хилл
2305	1	Д. Н. Кудрявский
2306	1	Юрий Манин
2307	1	Делинь
2308	1	Филдсовской
2309	1	Нобелевскую
2310	1	Филдсовских
2311	1	Юрия Пивоварова
2312	1	Джозефом Гринбергом
2313	1	Томсон
2314	1	Джеймс Александер
2315	1	Стенфорд Флемминг
2316	1	Франклин
2317	1	Чебанов
2318	1	Ольге Лобач
2319	1	Дале
2320	1	Лейбов
2321	1	Петербургский
2322	1	Никола Пуссен
2323	1	Леонардо
2324	1	Майкла Дебейки
2325	1	Токарев
2326	1	Дыбчинский
2327	1	Вайда
2328	1	Бурденко
2329	1	Чапский
2330	1	Станислав Свяневич
2331	1	Харьковского
2332	1	Катыни
2333	1	Быковней
2334	1	Лебедева
2335	1	Наталья Сергеевна Лебедева
2336	1	Ирен
2337	1	Поляки
2338	1	Хромопласты
2339	1	Саймонс
2340	1	Саймонса
2341	1	Когда-То Эйнштейн
2342	1	Хаббл
2343	1	Яна Ассмана
2344	1	Цзе-Юй
2345	1	Сыма Сян-Жу
2346	1	Юй Бо-Я
2347	1	Павел Яблочков
2348	1	Эрнста Петера Фишера
2349	1	Джозеф Берлинер
2350	1	Лайка
2351	1	Самуилович Шкловский
2352	1	Бартом Рутаном
2353	1	Циолковский
2354	1	Дмитрия Ефимовича
2355	1	Солженицына
2356	1	Уралмаше
2357	1	Остап
2358	1	Френсиса
2359	1	Франклина Рудольфа Анкерсмита
2360	1	Томасу Гоббсу
2361	1	Уоллес
2362	1	Гукер
2363	1	Уорнер
2364	1	Алана Уотса
2365	1	Ликой
2366	1	Чарльз
2367	1	Византии
2368	1	Питер Уэйсон
2369	1	Уэйсона
2370	1	Даниэлем Канеманом
2371	1	Меллер
2372	1	Московкин
2373	1	Киттинг
2374	1	Галант
2375	1	Нишимото
2376	1	Македонцы
2377	1	Персы
2378	1	Виланд
2379	1	Конрада Лоренца
2380	1	Николаса Тинбергена
2381	1	Этьен Жис
2382	1	Имакаев
2383	1	Твердислов
2384	1	Искренне
2385	1	Фомальгаута
2386	1	Юрия Оганесяна
2387	1	Лайнуса Полинга
2388	1	Сяо Дун
2389	1	Сяо
2390	1	Дебора Камерон
2391	1	Чуковского
2392	1	Стива Спаркса
2393	1	Краус
2394	1	Роджер
2395	1	Яна М.
2396	1	Войнич
2397	1	Я. Хуричем
2398	1	Ди
2399	1	Иоганну Тритемию
2400	1	Р. Ньюболда
2401	1	Р.
2402	1	Ф.
2403	1	Брумбау
2404	1	Беннет
2405	1	Ж. Б. М. Гай
2406	1	А. О. Такер
2407	1	Р. Г. Тэлберт
2408	1	Г. Рагга
2409	1	Г. Тайлора
2410	1	Шлиффен
2411	1	Грацианского
2412	1	Олег Шибанов
2413	1	Хуберта
2414	1	Грегори Бенфорд
2415	1	Хокинга
2416	1	М-Теории Эдвард Виттен
2417	1	Ллойд
2418	1	Черномырдина
2419	1	Нитхард
2420	1	Семеновиче Голенищеве
2421	1	Луксора
2422	1	Дэвида Хоуна
2423	1	Софуса
2424	1	Глимчером
2425	1	Глимчера
2426	1	Роберт Чалдини
2427	1	Николай Федоров
2428	1	Петр Петрович
2429	1	Арсеньев
2430	1	Виллард Сандерланд
2431	1	Кимитака Мацузато
2432	1	Унтербергер
2433	1	Маньчжурии
2434	1	Зуев
2435	1	Щапова
2436	1	Квебека
2437	1	Потанин
2438	1	Сперанскому
2439	1	Н. П. Яснопольского
2440	1	Яснопольский
2441	1	Олжаса Худайбергенова
2442	1	Бонифатий Михайлович
2443	1	Оливер Уильямсон
2444	1	Фридрих Кестнер
2445	1	Маймон
2446	1	Эндрю Крокетт
2447	1	Даниэля Дефера
2448	1	Даниэль Дефер
2449	1	Мишель Фуко
2450	1	Мишелем Фуко
2451	1	Монтенье
2452	1	Милгрэм
2453	1	Нисбетт
2454	1	Мартины
2455	1	Золтан
2456	1	Пайпс
2457	1	Пьюзи
2458	1	Пьюз
2459	1	Дэвида Басса
2460	1	Фейнмана
2461	1	Вакуленко
