	mentions	scholar
1645	1	Чарльзом Мелвиллом
1646	1	Эдвард Коуэлл
1647	1	Минорским
1648	1	Тхоржевский
1649	1	Анненский
1650	1	Плисецкого
1651	1	Яковлевич
1652	1	Гуцериев
1653	1	Абрамович
1654	1	Иерусалимского
1655	1	Шелковки
1656	1	Ричарда Монтегю
1657	1	Каца
1658	1	Хомского
1659	1	Девид Льюис
1660	1	Стросон
1661	1	Эммон
1662	1	Грайс
1663	1	Видевдат
1664	1	Бариловича
1665	1	Адрианович Тихов
1666	1	Эндрю Хиггинсон
1667	1	Тим Фосетт
1668	1	Фосетт
1669	1	Хиггинсон
1670	1	Анри Муассан
1671	1	Николай Хихинашвили
1672	1	Аляски Лаврентий Загоскин
1673	1	Левкипп
1674	1	Тарталья
1675	1	Светоний
1676	1	Людовико Феррари
1677	1	Рудольфо Сильвестро
1678	1	Пуассон
1679	1	Чебышева
1680	1	Башелье
1681	1	Эмиля Бореля
1682	1	Борель
1683	1	Лебега
1684	1	Майстров
1685	1	Лобачевского
1686	1	Лысенко
1687	1	Понтрягина
1688	1	Печеня
1689	1	Петровича Толочко
1690	1	Ролзу
1691	1	Харшани Ролзу
1692	1	Захаровым
1693	1	Пиччолини
1694	1	Осипович Якобсон
1695	1	Маодунь
1696	1	Олег
1697	1	Михал Эрдь
1698	1	Тербер
1699	1	Панарин
1700	1	Мартин Паулсен
1701	1	Моррисом
1702	1	Тимофей Грановский
1703	1	Итал
1704	1	Евангелия
1705	1	Вазари
1706	1	Византию
1707	1	Кеннет Конг
1708	1	Амбрумова
1709	1	Дональд
1710	1	Дрейк
1711	1	Ким Ман
1712	1	Никита Сергеевич
1713	1	Ден
1714	1	Ким Сена
1715	1	Мао
1716	1	Хен Ен
1717	1	Свенн Давангер
1718	1	Хопкинса
1719	1	Эндрю Ньюбергу
1720	1	Ричард Дэвидсон
1721	1	Иустин
1722	1	Иларион
1723	1	Гомосексуалы
1724	1	Генрихом Бруннером
1725	1	Сколтеха Финкельберг
1726	1	Гейзенберга
1727	1	Гекке
1728	1	Эмиль Артин
1729	1	Гротендик
1730	1	Игорь Михайлович
1731	1	Брендон Джонсон
1732	1	Руслан Пермяков
1733	1	Джамбаттисты Вико
1734	1	Магнитарами
1735	1	Гроссманом
1736	1	Кудрявцев
1737	1	Забелин
1738	1	Фрэнк Райан
1739	1	Энди Коглана
1740	1	Майкла Ле Пейджа
1741	1	Крейгом Вентером
1742	1	Джеймса Шрива
1743	1	Рене Жирара
1744	1	Джорджо Агамбена
1745	1	Гелы Баблуани
1746	1	Роберт Шпеман
1747	1	Гутенберг
1748	1	Косимицу
1749	1	Синтия
1750	1	Мануэля
1751	1	Интеракционисты
1752	1	Слипченко
1753	1	Фрэнка Шу
1754	1	Скоттом Кеньоном
1755	1	Эвансоном
1756	1	Эдуардом Воробьевым
1757	1	Роджера Сперри
1758	1	Дэвид Иглмэн
1759	1	Лурии
1760	1	Бунина
1761	1	Юля
1762	1	Неправильно
1763	1	Пиночет
1764	1	Порошенко
1765	1	Меркель
1766	1	Дмитрия Ионова
1767	1	Истра
1768	1	Стенфордского
1769	1	Джеймс Клиффорд
1770	1	Десемантизация
1771	1	Саенко
1772	1	Аленой Якименко
1773	1	Суперкомпьютер
1774	1	Брисколини
1775	1	Дарий
1776	1	Фемистокл
1777	1	Маккейн
1778	1	Газпрома Миллер
1779	1	Костомаров
1780	1	Усов
1781	1	Шашков
1782	1	Видероэ
1783	1	Сколтеха Слесарев
1784	1	Брагинская
1785	1	Федор Гааз
1786	1	Инга Михайловская
1787	1	Барнса
1788	1	Джонсона
1789	1	Актеры-Контрабандисты
1790	1	Сивкова
1791	1	Кеворкяна
1792	1	Джек Кеворкян
1793	1	Зворыкин
1794	1	Кайратом Келимбетовым
1795	1	Брусилов
1796	1	Дагестане
1797	1	Джозеф Робинсон
1798	1	Бартоломео
1799	1	Пардеман
1800	1	Эммануэль Саец
1801	1	Акихисы Иноуэ
1802	1	Персонова
1803	1	Ричард Гейтскелл
1804	1	Сэм
1805	1	Артур Экерт
1806	1	Ян Сяобинь
1807	1	Магиеля Ван Кревеля
1808	1	Доминик Эскироль
1809	1	Пятигорского
1810	1	Эдмунд Гуссерль
1811	1	Гуссерля
1812	1	Вейдемейеру Маркс
1813	1	Хайдеггера
1814	1	Сократа
1815	1	Мартину Буберу
1816	1	Дюма-Старшего
1817	1	Линднер
1818	1	Роберт Гук
1819	1	Гэвин Андрессен
1820	1	Джордж Бьюкенен
1821	1	Умбека
1822	1	Маугли
1823	1	Редьярд Киплинг
1824	1	Гарольдом Демсетцом
1825	1	Саймон
1826	1	Плеханова
1827	1	Твен
1828	1	Черкесова
1829	1	Кастильоне
1830	1	Чед Орзэл
1831	1	Дэном Шехтманом
1832	1	Шехтман
1833	1	А. Р. Рэдклифф-Браун
1834	1	Дж. Б.
1835	1	Д. Ю. Куракин
1836	1	Анхольт
1837	1	Флориды
1838	1	Алла Глинчикова
1839	1	Гансом
1840	1	Артур Янсен
1841	1	Гюнтер Шабовски
1842	1	Гаррик
1843	1	Гаррика
1844	1	Анча Баранова
1845	1	Системной
1846	1	Лапин
1847	1	Пантин
1848	1	Р. Вишневского
1849	1	Р. Хейли
1850	1	Пригожина Эдвард Лоренц
1851	1	Пауль Эрлих
1852	1	Фарбером
1853	1	Гавайского
1854	1	Джим Хьюш
1855	1	Ретт Аллейн
1856	1	Питер Паркер
1857	1	Гропиуса
1858	1	Абсалон
1859	1	Киберпреступники
1860	1	Арто
1861	1	Ткачева
1862	1	Найшуля
1863	1	Жириновский
1864	1	Жанны Антоновны Зайончковской
1865	1	Чанди
1866	1	Яванцы
1867	1	Морис
1868	1	Раппапорт
1869	1	Каролина Хамфри
1870	1	Нахум Слущ
1871	1	Олафом Броком
1872	1	Талибан
1873	1	Наваза Шарифа
1874	1	Деобандийцы
1875	1	Бхутто
1876	1	Райзинг
1877	1	Нэшнл Джиографик
1878	1	Бизин
1879	1	Вердье
1880	1	Леонард Вантчекон
1881	1	Роднянским
1882	1	Гросфилдом
1883	1	Эрик Маскин
1884	1	Араго
1885	1	Мэйнард Олсон
1886	1	Мэйнарда Олсона
1887	1	Макалестер
1888	1	Олег Мудрак
1889	1	Подорога
1890	1	Кейт Лэнд
1891	1	Хамилтон
1892	1	Ирвинг Фишер
1893	1	Гарри Мискимин
1894	1	Джек Голдстоун
1895	1	Урри
1896	1	Гилавоги
1897	1	Татаренко
1898	1	Тихов
1899	1	Патрика Серио
1900	1	Лозаннского
1901	1	Сувчинский
1902	1	Роуз Геттемюллер
1903	1	Кучма
1904	1	Буша
1905	1	Форбса Нэша-Младшего
1906	1	Кукулина
1907	1	Людвигом Фаддеевым
1908	1	Кукулин
1909	1	Блатова
1910	1	Дилан
1911	1	Хизер Джоши
1912	1	Джин Виверс
1913	1	Риккардо
1914	1	Зиновьевич
1915	1	Дройзен
1916	1	Деметрия Фалерского
1917	1	Михайловича Теплова
1918	1	Лотто
1919	1	Джозеф Мюррей
1920	1	Бенедикт Андерсон
1921	1	Джеймсом Чедвиком
1922	1	Ленинградского Физтеха
1923	1	Питер Щик
1924	1	Ковалевский
1925	1	Образцов
1926	1	Биогеронтология
1927	1	Яманаке
1928	1	Паоло Маккиарини
1929	1	Майкл Уэст
1930	1	Джеффа Штейнхауэра
1931	1	Асмус
1932	1	В. Ф. Асмуса
1933	1	Ираида Тихомирова
1934	1	Балталон
1935	1	Гуковский
1936	1	Тарковского
1937	1	Бромберга
1938	1	Джеймс Мейнор
1939	1	Уиллис Брукс
1940	1	Джеймс Марч
1941	1	Шубринга
1942	1	Шубринг
1943	1	Нейл Уоллес
1944	1	Маршалл Макклюен
1945	1	Дурова
1946	1	Пропп
1947	1	Джозеф Кэмпбелл
1948	1	Клушанцев
1949	1	Скотак
1950	1	Лукас
1951	1	Гакстгаузен
1952	1	Венюкова
1953	1	Сергей Соловьев
1954	1	Дэниела Киза
1955	1	Диаконис
1956	1	Фредерик Мостеллер
1957	1	Дэвид Шпигельхалтер
1958	1	Видеосвязь
1959	1	Ким Чен
1960	1	Матроскин
1961	1	Сколковского
1962	1	Мэтью Ботвиник
1963	1	Ральф Фаулер
1964	1	Бодмер
1965	1	Деяна Суджича
1966	1	Мертон Эбби Моррис
1967	1	Морриса
1968	1	Старк
1969	1	Роджерса
1970	1	Пьер Буланже
1971	1	Ганса Ледвинки
1972	1	Ингун Лунде
1973	1	Манин
1974	1	Сергею Костырко
1975	1	Зорину
1976	1	Вербицкий
1977	1	Дмитрия Манина
1978	1	Манина
1979	1	Дороти Гаррод
1980	1	Эрнст Майр
1981	1	Дейл Расселл
1982	1	Научно-Исследовательского
1983	1	Экерт
1984	1	Львовский
1985	1	Андреасом Хофером
1986	1	Иеремия Острайкер
1987	1	Стейнхардт
1988	1	Брайан Шмидт
1989	1	Пеннипакера
1990	1	Дыбо
1991	1	Ферро
1992	1	Карабутов
1993	1	Яснов
1994	1	Б. Я. Бухштаб
1995	1	Маршак
1996	1	Балановской
1997	1	Кавендиш
1998	1	Дре
1999	1	Джордан Рудесс
2000	1	Прокопия Кесарийского
2001	1	Прокопий
2002	1	Гуго Гроцию
2003	1	Бусбек
2004	1	Бусбека
2005	1	Трубачев
2006	1	Йозеф Юст Скалигер
2007	1	Валафрид Страбон
2008	1	Эрдаля
2009	1	Крымские
2010	1	Киевские
2011	1	Хервига
2012	1	Джейкоба Броновски
2013	1	Пифагора Евклид
2014	1	Тима Торнтона
2015	1	Дайси
2016	1	Вахштайн
2017	1	Семеновича Батыгина
2018	1	Ульфом Леонхардтом
2019	1	Эйнштейном
2020	1	Пендри
2021	1	Зорина
2022	1	Марвина
2023	1	Светлану
2024	1	Иайна Дэвидсона
2025	1	Гордон Чайлд
2026	1	Итан Хейн
2027	1	Монтклер
2028	1	Чайковского
2029	1	Заксль
2030	1	Палеоботаник Сергей
2031	1	Мазуевка
2032	1	Войновскиевые
2033	1	Томаса Эдисона
2034	1	Шарля Кро
2035	1	Грахам Белл
2036	1	Чарльзом Самнером Тейнтером
2037	1	Эдисону
2038	1	Мандельштамом
2039	1	Яковлевна
2040	1	Кирсановым
2041	1	Сколтеха Сергей Косолобов
2042	1	Вольфгангу Паули
2043	1	Эрнст Руска
2044	1	Ганс Мортенсен
2045	1	Джеффри Александером
2046	1	Ольги Берггольц
2047	1	Фадеев
2048	1	Ольга Берггольц
2049	1	Никиты Ломагина
2050	1	Дмитрия Павлова Ленинград
2051	1	Симонов
2052	1	Вагнер
2053	1	Вишневецкого
2054	1	Павла
2055	1	Оскаром
2056	1	Арман
2057	1	Рамо
2058	1	Андре Шенье
2059	1	Юрий Михайлович Лотман
2060	1	Мюнхенского
2061	1	Сазерленд
2062	1	Шан Яна
2063	1	Рильке
2064	1	Антоний
2065	1	Колин Лукас
2066	1	Людовик
2067	1	Филип Макгуайр
2068	1	Шергил
2069	1	Айрис Соммер
2070	1	Полана
2071	1	Барри
2072	1	Эрнеста Матиса
2073	1	Туровский
2074	1	Нейроэкономисты Стивен
2075	1	Уэбли
2076	1	Ауврай
2077	1	Стефано Палминтери
2078	1	Колина Ренфрю
2079	1	Ламброс Малафурис
2080	1	Фестингер
2081	1	Лермонтов
2082	1	Собянин
2083	1	Хамо
2084	1	Аннетт Вейнер
2085	1	Морис Годелье
2086	1	Фрейм-Анализ
2087	1	Сергеем Юрьевичем Неклюдовым
2088	1	Елеазара Моисеевича Мелетинского
2089	1	Иммануил
2090	1	Неслучайно Кропоткин
2091	1	Сатоси Накамото
2092	1	Джордж Стиглер
2093	1	Коуз
2094	1	Мансура Олсона
2095	1	Гордон Таллок
2096	1	Джорджем Лакоффом
2097	1	Симпличио
2098	1	Сальвиати
2099	1	Рудольф Агрикола
2100	1	Дэкер Келтнер
2101	1	Сухвиндер Оби
2102	1	Джеймсом
2103	1	Скоттом
2104	1	Слотердайк
2105	1	Валери Эвпалинос
2106	1	Паулем Эрлихом
2107	1	Эмили Мартин
2108	1	Роберто Эспозито
2109	1	Дэвид Напье
2110	1	Гая Вереса
2111	1	Иэн Джонстон
2112	1	Бивальд
2113	1	Томас Хегна
2114	1	Спарте
2115	1	Афинянки
2116	1	Светланой
2117	1	Михайлович Куликов
2118	1	Мюррей Эдельман
2119	1	Грэма Гилла
2120	1	Жирова
2121	1	Курт
2122	1	Герасимовичем Рохлиным
2123	1	Масахиса Фуджитой
2124	1	Уиклиф
2125	1	Звегинцев
2126	1	Питер Браун
2127	1	Сервантес
2128	1	Уиппла Либа Тауб
2129	1	Теофраст
2130	1	Теодора
2131	1	Г. Осборн
2132	1	У. Грегори
2133	1	Э. Олсона
2134	1	О. Риппеля
2135	1	Р. Брум
2136	1	Эдвард Торндайк
2137	1	Каролингского
2138	1	Пастуховым
2139	1	Тэннером
2140	1	Куайн
2141	1	Игромастер
2142	1	Игропедагог
2143	1	Сергей Беэр
2144	1	Семенович Берг
2145	1	Клод Луи Бертолле
2146	1	Гриффит
2147	1	Тиквах Альпер
2148	1	Питером Лэнсбери
2149	1	Стивен
2150	1	Стивена
2151	1	Эдуарда Френкеля
2152	1	Филипповский
2153	1	Френкеля
2154	1	Ж.
2155	1	К. Карут
2156	1	Лилианы Кавани
2157	1	Томас Кенилли
2158	1	Шиндлера
2159	1	Эрих Джарвис
2160	1	Мукта Чакраборти
2161	1	Е. Джарвисом
2162	1	Белецкий
2163	1	Фисс
2164	1	Айвен Сазерленд
2165	1	Эфрос
2166	1	Мартин Карплюс Майкл Левитт
2167	1	Ари Уоршел
2168	1	Мартин Карплус
2169	1	Карплуса Левитт
2170	1	Уоршел
2171	1	Ян Замойский
2172	1	Эб Фетц
2173	1	Питтсбурга
2174	1	Юрия Юрьевича Ковалева
2175	1	Вашингтонского
2176	1	Холланда Артур
2177	1	Нильс Элдридж
2178	1	Стефен Эрик Броннер
2179	1	Сенека
2180	1	Иммануилу
2181	1	Данн
2182	1	Покок
2183	1	Квентина Скиннера
2184	1	Маурицио Вироли
2185	1	Себастиана
2186	1	Зощенко
2187	1	Эпименид
2188	1	Истлунд
2189	1	Дэвид Уокер
2190	1	Фролова
2191	1	Наканиши
2192	1	Ацубо
2193	1	Микояна
2194	1	Молотов
2195	1	Кесада
2196	1	Сэнгун
2197	1	Хэнкс
2198	1	Ши Чжи Ченг
2199	1	Тьюринга
2200	1	Мамайхан Агларович Агларов
2201	1	Клемана Адера
2202	1	Мурзина
2203	1	Эдуарда Артемьева
2204	1	Медведов
2205	1	Мэтт Хиллс
2206	1	Дионисий Галикарнасский
2207	1	Дионисий
2208	1	Астахов
2209	1	Туманов
2210	1	Питер Гоче
2211	1	Финкбайнера
2212	1	Роуза
2213	1	Петра Олеговича Авена
2214	1	Как-То Леня Парфенов
2215	1	Грановский
2216	1	Тим Кресвелл
2217	1	К. Б. Ефетов
2218	1	А. М. Загоскин
2219	1	Сполдинг
2220	1	Кристианы
2221	1	Хопкинс
2222	1	Фиона Инглби
2223	1	Меган Хэд
2224	1	Дэмиен Паттинсон
2225	1	Сэйбин
2226	1	Оллред
2227	1	Лондонская
2228	1	Маргарет Изабелла
2229	1	Тургеневу
2230	1	Соловьева
2231	1	Нгунь
2232	1	Льюис
2233	1	Шон Махони
2234	1	Светлана Стивенсон
2235	1	Поспелов
2236	1	Резниковой
2237	1	Спитцер
2238	1	Гарольда Перкина
2239	1	Сергей Баженов
2240	1	Головнин
2241	1	Мандельштам
2242	1	Олег Сивченко
2243	1	Деграсса Тайсона
2244	1	Дональда Голдсмита
2245	1	Голдсмит
2246	1	Лилли
2247	1	Боэрле
2248	1	Мельников
2249	1	Адриенны Рич
2250	1	Нуклотроне
2251	1	Кевелидзе
2252	1	В. Смит
2253	1	Д. Канеман
2254	1	Беккер
2255	1	Гарри Фриман
2256	1	Полдрак
2257	1	Решетникова
2258	1	Эдварда Харрисона
2259	1	Эдгару
2260	1	Сеньобос
2261	1	Сеньобосу
2262	1	Лучицкий
2263	1	Мунье
2264	1	Франсуа Досса
2265	1	Жана Делюмо
2266	1	Бойцова
2267	1	Николая Копосова
2268	1	Олейник
2269	1	Дэвида Козандея
2270	1	Патрика Бушрона
2271	1	Олега Витте
2272	1	Федоровича Поршнева
2273	1	Натальи Яковенко
2274	1	Джозеф
2275	1	Браун
2276	1	Илон Маск
2277	1	Пэт Шипман
2278	1	Мика Джаггера
2279	1	Хванге
2280	1	Н. Винера
2281	1	Трентовского
2282	1	Уорвик
2283	1	А. Тьюринга
2284	1	А. Тьюринг
2285	1	Клода Шеннона
2286	1	Матвеев
2287	1	Савкину
2288	1	Карл Острем
2289	1	Калтеха
2290	1	Блехман
2291	1	Ландауэр
2292	1	Нир Шавив
2293	1	Харви Шепли
2294	1	Жюль
2295	1	М. М. Герасимовым
2296	1	Михайлович Герасимов
2297	1	Газпром
2298	1	Мартином Гилманом
2299	1	Бутенандт
2300	1	Бинойст Шаал
2301	1	Ричард Аксель
2302	1	Линда
2303	1	Козимо Ланеве
2304	1	Чаадаева
2305	1	Скрынников
2306	1	Леонтьевым
2307	1	Исидором Раби
2308	1	Тим
2309	1	Роберт Кайо
2310	1	Дена Брауна
2311	1	Конфуция
2312	1	Дэниэл Бэрринджер
2313	1	Беном Эклофом
2314	1	Брайан Макнейр
2315	1	Линда Уильямс
2316	1	Батыгина
2317	1	Брауна
2318	1	Стебль
2319	1	Амбридж
2320	1	Булгаковым
2321	1	Пруста
2322	1	Гессе
2323	1	Юлией Гиппенрейтер
2324	1	Печенковой
2325	1	Хью
2326	1	Дейк
2327	1	Ян Ван Дейк
2328	1	Джейн Ринделл
2329	1	Тимом
2330	1	Мадлен Акриш
2331	1	Деннис Габор
2332	1	Юрий Николаевич Денисюк
2333	1	Йонкен
2334	1	Кристоф Гринбергер
2335	1	Ясумаса
2336	1	Хидеаки Томойори
2337	1	Билл Окли
2338	1	Джош Вайнштейн
2339	1	Вайнштейна
2340	1	Окли
2341	1	Фринка Апу
2342	1	Спрингфилда
2343	1	Мардж
2344	1	Алекса Беллоса
2345	1	Мефодию
2346	1	В. Мюллер
2347	1	Гелиополе
2348	1	Диодор
2349	1	Диодора
2350	1	Тадж
2351	1	Арус
2352	1	Адена
2353	1	Йакут
2354	1	Ник Орр
2355	1	Португалец Барруш
2356	1	Аравии Ральф Сэрджент
2357	1	Оксфордской
2358	1	Жозе Перейры
2359	1	Сэрджент
2360	1	Кастаньеда
2361	1	Дуартэ Барбоза
2362	1	Гоиш
2363	1	Каштру
2364	1	Ш. Манюэль
2365	1	Бентов
2366	1	Г. Джонстон
2367	1	Порхомовский
2368	1	Норберт Винер
2369	1	Артуро Розенблютом
2370	1	Мишер
2371	1	Розалинда
2372	1	Абрамкин
2373	1	Федорович Абрамкин
2374	1	Наноматериалы
2375	1	Френка Вильчека
2376	1	Левкиевская
2377	1	Д. К. Зелениным
2378	1	В. В. Иванов
2379	1	В. Н. Топоров
2380	1	Д. К. Зеленина
2381	1	Зимбардо
2382	1	Берлинер
2383	1	Стефаном Пуилле
2384	1	Райнхарда Клетте
2385	1	Флетчера
2386	1	Хуан Мануэль Сантос
2387	1	Ле
2388	1	Сколтеха Фейгин
2389	1	Капур
2390	1	Андерсоном
2391	1	Януша Корнаи
2392	1	Константинова
2393	1	Искандер Ахатов
2394	1	Сколтех
2395	1	Эрнст Курциус
2396	1	Зайцев
2397	1	Флоренский
2398	1	Сумароков
2399	1	Феклуша
2400	1	Московской Руси
2401	1	Бердяева
2402	1	Г. П. Федотов
2403	1	Гайдара
2404	1	Условно
2405	1	Бентамом
2406	1	Поттер
2407	1	Олега Шульгина
2408	1	Алдошина
2409	1	Флетчер
2410	1	Фомина
2411	1	Сергей Бать
2412	1	Предзащитившийся
2413	1	Ноотропы
2414	1	Юрий Маркович Васильев
2415	1	Юлий
2416	1	Артем Оганов
2417	1	Амилоидом
2418	1	Смирнягин
2419	1	Куртц
2420	1	Оскол
2421	1	Эрнст Нольте
2422	1	Юрген Хабермас
2423	1	Вениамин Иофе
2424	1	Иофе
2425	1	Джеймс Линд
2426	1	Айван Иллич
2427	1	Шоппе
2428	1	Клиффорда Гирца
2429	1	Питера Стирнза
2430	1	Никитич
2431	1	Эйзенштейн
2432	1	Хейденом Вайтом
2433	1	Тимофей Сергейцев
2434	1	Николаевичем Гумилевым
2435	1	Жорж Кювье
2436	1	Инчеона
2437	1	Бусана
2438	1	Перикла
2439	1	Язьковой
2440	1	Саакашвили
2441	1	Багапш
2442	1	Эдварда Мигеля
2443	1	Жерара Ролана
2444	1	Аугусто Пиночет
2445	1	Квебек
2446	1	Парсонса
2447	1	Дэн Сяопин
2448	1	Бернар
2449	1	Карла Великого
2450	1	Джанотти
2451	1	Гэри Таубес
2452	1	Руббиа
2453	1	Стив Гир
2454	1	Фусо
2455	1	Кумэ Кунитакэ
2456	1	Сигэтака
2457	1	Шеннона
2458	1	Шэннона
2459	1	М. Б. Малютова
2460	1	Гюйгенс
2461	1	Пауль
2462	1	Семенович Пинскер
2463	1	Левенштейн
2464	1	Лобачевский
2465	1	Мишель
2466	1	Норберта Винера
2467	1	А. М. Бутакова
2468	1	А. Е. Тизенгаузена
2469	1	Отто
2470	1	Рейнхардт
2471	1	Джордан
2472	1	Джордана
2473	1	Макдонаха
2474	1	Макдонах
2475	1	Эммануэль Лодоло
2476	1	Лодоло
2477	1	Мандевиль
2478	1	Мандевиля
2479	1	Иллинойсского
2480	1	Алан Бэддели
2481	1	Джорджа Миллера
2482	1	Ричард Аткинсон
2483	1	Ричард Шиффрин
2484	1	Аткинсон
2485	1	Шиффрин
2486	1	Аксакова
2487	1	Шаляпина
2488	1	Левинсон
2489	1	Бабаев
2490	1	Бриджмен
2491	1	Самарского
2492	1	Крымского
2493	1	Михайлович Геец
2494	1	Гордона Таллока
2495	1	Роулс
2496	1	Сурков
2497	1	Станислав Лем
2498	1	Джералдом Эдельманом
2499	1	Уилер
2500	1	Элинор Эрроуэй
2501	1	Эрроуэй
2502	1	Аллена Эверетта
2503	1	Интерстеллар Купер
2504	1	Берман
2505	1	Мэри Маккормик
2506	1	Павла Уварова
2507	1	Монпелье Шарль Фигон
2508	1	Пьер Галанд
2509	1	Немцов
2510	1	Модеста Колерова
2511	1	Мирче Элиаде
2512	1	Питера Брауна
2513	1	Шмеман
2514	1	Иеротопия
2515	1	Леонарда Сасскинда
2516	1	С. Габсер
2517	1	П. Феррейра
2518	1	Педро Феррейра
2519	1	Сары Снайдер
2520	1	Кристофера Кларка
2521	1	Джеррита Бошлу
2522	1	Хэл Фостер
2523	1	Клемент Гринберг
2524	1	Мернептах
2525	1	Кондратюку
2526	1	Лямбда-Зонд
2527	1	Дарвином
2528	1	Усредненность
2529	1	Кай Эриксон
2530	1	Джордж Кингсли Ципф
2531	1	Фердинанд Линдеман
2532	1	Спарты
2533	1	Македонии
2534	1	Михалевой
2535	1	Зигмунда Баумана
2536	1	Кагарлицкого
2537	1	Кагарлицкий
2538	1	Д-Р Фрэнсис
2539	1	Людендорфа
2540	1	Национал-Социализм
2541	1	Полимер
2542	1	Миркин
2543	1	Курт Гедель
2544	1	Овсея Шкаратана
2545	1	Гримм
2546	1	Мозер
2547	1	Кольский
2548	1	Лаздунского
2549	1	Радбоуда
2550	1	Фарадея
2551	1	Роджера Пенроуза
2552	1	Пенроуз
2553	1	Райт
2554	1	Козловского
2555	1	Плутарха
2556	1	Кошанского
2557	1	Тредиаковский
2558	1	Гораций
2559	1	Павле
2560	1	Дэвид Милнер
2561	1	Гудейл
2562	1	Джонсом
2563	1	Томас Сибеок
2564	1	Мартинас Ичас
2565	1	Архипова
2566	1	Свиридова
2567	1	Роберт Бойль
2568	1	Йохан Лундстрем
2569	1	Лундстрем
2570	1	Яном Лекуном
2571	1	Мертон
2572	1	Дональд Браунли
2573	1	Оптогенетику
2574	1	Милтона Фридмана
2575	1	Шварц
2576	1	Джозеф Стиглиц
2577	1	Мартынов
2578	1	Дугласа Норта
2579	1	Торстена Селлина
2580	1	Пауль Вейс
2581	1	Андре Чоулик
2582	1	Дженис Абковитц
2583	1	Уго Чавес
2584	1	Морозова
2585	1	Москвитянина
2586	1	Погодина
2587	1	Никита Крылов
2588	1	Крылова
2589	1	Редкин
2590	1	Кавелин
2591	1	Алины Бодровой
2592	1	Куайну
2593	1	Обдумывание
2594	1	Гоббса Моника Виера
2595	1	Михайлович
2596	1	Сергей Колюбин
2597	1	Никитина
2598	1	Нэнси Фрейзер
2599	1	Хиггинс
2600	1	Хакодате
2601	1	Калгари
2602	1	Алберты
2603	1	Лавракаса
2604	1	Клавдиана
2605	1	Эдварда Кинана
2606	1	Зимина
2607	1	Скрынникова
2608	1	Тернер
2609	1	Свенте Паабо
2610	1	Энглер
2611	1	Браут
2612	1	Сколтеха Берштейн
2613	1	Мифографы
2614	1	Аоки
2615	1	Лихарев
2616	1	Моррис Сводеш
2617	1	Фридрих Уильям Туорт
2618	1	Элиава
2619	1	Гутинеля
2620	1	Барух Спиноза
2621	1	Фибоначчи
2622	1	Моцарт
2623	1	Сандип
2624	1	Роберто Ромеро
2625	1	Хельмута Шисселя
2626	1	Стаматояннопулос
2627	1	Десмонда Морриса
2628	1	Стива Питерса
2629	1	Роберта Рейша
2630	1	С. А. Крылову
2631	1	Благовещенске
2632	1	Гугл
2633	1	Дэвид Элкинд
2634	1	Николай Яковлевич Марр
2635	1	Мориц Оранский
2636	1	Ааге Соренсен
2637	1	Эндрю Эбботт
2638	1	Каролин Робертсон
2639	1	Джеймс Лавлок
2640	1	М. Молина
2641	1	Джордж Хербиг
2642	1	Джугашвили
2643	1	Коба
2644	1	Кое-Что
2645	1	Непосредственно
2646	1	Гумилев
2647	1	Петен
2648	1	Роберт Эдвардс
2649	1	Магницкий
2650	1	Марвин Минский
2651	1	Билла Гейтса
2652	1	Ньюэлла Логик-Теоретик
2653	1	Томас Гоббс
2654	1	Сьюзен Квинн
2655	1	Склодовский
2656	1	Склодовского
2657	1	Магнус
2658	1	Пьеру
2659	1	Фредерик Содди
2660	1	Кулагина
2661	1	Мельчук
2662	1	Оскар Моргенштерн
2663	1	Нейман
2664	1	Морисом Бланшо
2665	1	Бланшо
2666	1	Райгородского
2667	1	Нелли Литвак
2668	1	Викри
2669	1	Нэшу
2670	1	Станислав Протасов
2671	1	Шилдер
2672	1	Морой
2673	1	Амиотом
2674	1	Майкл Кремер
2675	1	Сергеем Прохоровым
2676	1	Фистера
2677	1	Фоноавтограф
2678	1	Гарольд Блум
2679	1	Герберт Симон
2680	1	Ямпольский
2681	1	Фаустролля
2682	1	Густафа Коссины
2683	1	Руслана
2684	1	Майкл Ранделл
2685	1	Альберт Чи
2686	1	Кренчел
2687	1	Мадсбьерг
2688	1	Тим Харфорд
2689	1	Маркус
2690	1	Эрнест Дэвис
2691	1	Гордон Мур
2692	1	Палмер
2693	1	Доунс
2694	1	Ньюнс
2695	1	Гай Юлий Октавиан
2696	1	Полибий
2697	1	Принцепс-Император
2698	1	Сорбонна
2699	1	Дидро
2700	1	Ревекка Фрумкина
2701	1	Джеймса Скотта
2702	1	Джима Скотта
2703	1	Никулин
2704	1	Клаудиа Голдин
2705	1	Бенуа Мандельброт
2706	1	Д. Дхар
2707	1	Р. Рамасвами
2708	1	Паскаля
2709	1	Титаева
2710	1	Вильгельм Кэндерс
2711	1	Джейн Бачински
2712	1	Шлейермахер
2713	1	Хайфовского
2714	1	Поллинг
2715	1	Эрвина
2716	1	Джозефу Лиувиллю
2717	1	Отто Бруннер
2718	1	Майнеке
2719	1	Шмиттом
2720	1	Иоганн
2721	1	Агамбен
2722	1	А. Л. Чижевский
2723	1	Макс Люшер
2724	1	Люшер
2725	1	Армин Вайсс
2726	1	Данилин
2727	1	Хабра
2728	1	Нина
2729	1	Шэнь
2730	1	Адольфа Броньяра
2731	1	Сергея Тархова
