	mentions	scholar
2209	1	Юрген Тиме
2210	1	Алистер Бредли Мартин
2211	1	Альберто Джакометти
2212	1	Наби Авджи
2213	1	Соссюр
2214	1	Госкомстата
2215	1	Коммонса
2216	1	Бертин Мартенс
2217	1	Яноша Корнаи
2218	1	Аристотеля Альмагест Птолемея
2219	1	Франклина Лавуазье Лайеля
2220	1	Рамануджан
2221	1	Винник
2222	1	Чуньхуа Яо
2223	1	Ван
2224	1	Полоцкий
2225	1	Голландии
2226	1	Майкл Колдуэлл
2227	1	Николас Лонгрич
2228	1	Жак Готье
2229	1	Эндрю Сугден
2230	1	Вениамина Егишевича Маркаряна
2231	1	Диркс
2232	1	Уоррен Шарп
2233	1	Йетте Лино
2234	1	Оле Бьорн
2235	1	Наталья Юрьевна Чалисова
2236	1	Хаййам
2237	1	Эдварду Коуэллу
2238	1	Рескин
2239	1	Бальмонт
2240	1	Фицджеральда
2241	1	Алиева
2242	1	Равиндер Дахия
2243	1	Вербицкий
2244	1	Богданов
2245	1	Люсиной
2246	1	Пиперского
2247	1	Потаниным
2248	1	Афиногенов
2249	1	Колосовой
2250	1	Ипполитовой
2251	1	Нины Осиповой Московский
2252	1	Светлана Колмогорова София
2253	1	Вайсман
2254	1	Якобса
2255	1	Голованова
2256	1	Леандро Резенде
2257	1	Огюст
2258	1	Луи Люмьер
2259	1	Шенгюль Айдынгюль
2260	1	Рингель
2261	1	Коврижин
2262	1	Рахманинов
2263	1	Эстер Уайт
2264	1	Джузеппе Пау
2265	1	Дэвид Риджуэй
2266	1	Сардинии
2267	1	Алессандро Усаи
2268	1	Монте Прамы
2269	1	Джованни Лиллиу
2270	1	Робо-Мозга
2271	1	Лончар
2272	1	Линбо Шао
2273	1	Вениамин Стахин
2274	1	Роберт Лаутерборн
2275	1	Лаутерборн
2276	1	Ратгерского
2277	1	Шкадова
2278	1	Джоселин Бернелл
2279	1	Джейсоном Райтом
2280	1	Жан Крувелье
2281	1	Шопена
2282	1	Майорке
2283	1	Кубба
2284	1	Меделин
2285	1	Колин Гроувс
2286	1	Мачей
2287	1	Хеннеберг
2288	1	Мачей Хеннеберг
2289	1	Хачатуряна
2290	1	Кэтрин Остин
2291	1	Арал
2292	1	Арала
2293	1	Н. Н. Моисеева
2294	1	Н. В. Тимофеева-Ресовского
2295	1	В. Г. Горшкова
2296	1	Павел Хондзинский
2297	1	Диасом
2298	1	Себастьян Сеунг
2299	1	Нарли Голестани
2300	1	Чунлей Гуо
2301	1	Шмелева
2302	1	Герману Шаафхаузену
2303	1	Юлиус Кольманн
2304	1	Е. Боткина
2305	1	Германа Вальтера
2306	1	Лео
2307	1	Луи Пастеру
2308	1	Луиза Тейлор
2309	1	Йенс Фиссенеберт
2310	1	Мэри Бирд
2311	1	Цицерона
2312	1	Джаянт Балига
2313	1	Ольги Брилевой
2314	1	Назара Ихсанова
2315	1	Валявин
2316	1	Жан Жозеф
2317	1	Петер
2318	1	Войнича
2319	1	Рексфорда Талберта
2320	1	Талберт
2321	1	Тайлер
2322	1	Стивен Бэкс
2323	1	Войнича Рене Зальберген
2324	1	Робин Уоррен
2325	1	Барри
2326	1	Майкснер
2327	1	Курт Набер
2328	1	Уильям Пулл
2329	1	Усэйн
2330	1	Абд
2331	1	Саймоном Мариусом
2332	1	Влэдэн Вулетик
2333	1	Вулетику
2334	1	Осадчим
2335	1	Ристо Илмонием
2336	1	Лаури Парконенном
2337	1	Постепено
2338	1	Фанем Хуеем
2339	1	Плесецка
2340	1	Артуром Николайером
2341	1	Эмилем
2342	1	Дэвид Скотт
2343	1	Уолтер Кронкайт
2344	1	Скотту
2345	1	Косыгин
2346	1	Андрэ Мейерс
2347	1	Мейерс
2348	1	Холодкова
2349	1	Виго
2350	1	Натальи Николаевны
2351	1	Г. В. Лебединская
2352	1	Сооснователь
2353	1	Джилл Тартер
2354	1	Эллен Стофан
2355	1	Юин Ву
2356	1	Блэкинг
2357	1	Стивен Пинкер
2358	1	Стивена Митена
2359	1	Стивен Митен
2360	1	Варахамихиры
2361	1	Джордж Расби Кэйе
2362	1	Бакхшали
2363	1	Панини
2364	1	Ким Плофкер
2365	1	Брахмагупты
2366	1	Старого
2367	1	Коперник
2368	1	Андреас Везалий
2369	1	Скотт Уивер
2370	1	Шевченко
2371	1	Байкал
2372	1	Марина Ванчатова
2373	1	Рогожиным
2374	1	Чжан Хэн
2375	1	Экклезиаста
2376	1	Итем
2377	1	Марианны Веделер
2378	1	Ларса
2379	1	Лидия
2380	1	Хатры Санатрук
2381	1	Септимия
2382	1	Фуад Сафар
2383	1	Мустафа
2384	1	И. И. Надирова
2385	1	Алессандро Франсуа
2386	1	Теренция Варрона
2387	1	Хью Драммонд
2388	1	Дункан Халдейн
2389	1	Коулманом
2390	1	Шелдоном Глэшоу
2391	1	Во-Вторых
2392	1	Ричи Стюарт
2393	1	Ричи
2394	1	Ван Аллен
2395	1	Хлесткина
2396	1	Гриббина
2397	1	Меркати
2398	1	Чехов
2399	1	Джекила
2400	1	Фулдсе
2401	1	Макеева Сабит Саитгараев
2402	1	Саитгараев
2403	1	Гарольд Берман
2404	1	Петр Дамиани
2405	1	Берман
2406	1	Робертса
2407	1	Локк Дэвид Юм
2408	1	Брантон
2409	1	Андрэ Нортон
2410	1	Френки Запаты
2411	1	Клофзюса
2412	1	Быковского
2413	1	Демуазель
2414	1	Джордж Уипл Джордж Майнот
2415	1	Уильям Мерфи
2416	1	Сотоса
2417	1	Джеймса Кука
2418	1	Арана Муни
2419	1	Дэниел Дэннет
2420	1	Редукционизм
2421	1	Блюменталя
2422	1	Ирхуд
2423	1	Тим Уайт
2424	1	Даниэль Рихтер
2425	1	Джеймс Уэбб
2426	1	Аллан Маклеод Кормак
2427	1	Хаунсфилд
2428	1	Эрик Верлинде
2429	1	Верлинде
2430	1	Хоофтом
2431	1	Леонардом Сасскиндом Стэнфордский
2432	1	Сол Перлмуттер Сол Перлмуттер Брайан Шмидт
2433	1	Шалпегина
2434	1	Фридрихом Вильгельмом Бесселем
2435	1	Джанос Реннер
2436	1	Роберт Дик
2437	1	Фишбаху
2438	1	Кариком Талмаджем
2439	1	Эрик Адельбергер
2440	1	Тибергера
2441	1	Джоэл Берж
2442	1	Вивиан Заяс
2443	1	Виллем Аделар
2444	1	Фуса Мияке
2445	1	Угура Сахина
2446	1	Хелен Риппон
2447	1	Майка Маллейна
2448	1	Хомера Хикэма
2449	1	Хиус
2450	1	Ицков
2451	1	Шарля Рише
2452	1	Генрих Карл Иоганн Фокке
2453	1	Летчик-Испытатель Эвальд Рольфс
2454	1	Штутгартской
2455	1	Плуто
2456	1	Генрих Швабе
2457	1	Боаз
2458	1	Батавии
2459	1	Генриетта
2460	1	Дженнер
2461	1	Иэна Уилмута
2462	1	Ханс Дриш
2463	1	Гердон
2464	1	Рандел
2465	1	Биркеланд
2466	1	Кетрин Деннинг
2467	1	Деннинг
2468	1	Вояджеры
2469	1	Загребской
2470	1	Альфред Лукас
2471	1	Брайан Мюррей Фейган
2472	1	Роберт Бойль
2473	1	Жерамб
2474	1	Мартин Дроллинг
2475	1	Майкл Макги
2476	1	Физико-Технологического
2477	1	Даунс
2478	1	Блант
2479	1	Финзен
2480	1	Финзена
2481	1	Терезии
2482	1	Свитен
2483	1	Абрахама Ван Хельсинга
2484	1	Шаудере
2485	1	Ижевская
2486	1	Томас Линдаль Модрич
2487	1	Псевдопенис
2488	1	Ведуший
2489	1	Сахин
2490	1	Кислов
2491	1	Волковым
2492	1	Райан Стоун Сандра Баллок
2493	1	Мэтт Ковальски Джордж
2494	1	Троем
2495	1	Моисея Исааковича Каганова
2496	1	Динец
2497	1	Рипол
2498	1	М. Е. Лобашёв
2499	1	Софье Пантелеевой
2500	1	Уолтер Хип
2501	1	Роберт Эдвардс
2502	1	Кепле
2503	1	Николас Альтобелли
2504	1	Марсия Бертон
2505	1	Жорж Клод
2506	1	Джулиан Саймон
2507	1	Саймон
2508	1	Стивена Остада
2509	1	Ольшанский
2510	1	Джеймс Аннан
2511	1	Башкирцеву
2512	1	Машнич
2513	1	Френсиса
2514	1	Майкла Крайтона
2515	1	Йорг Ошманн
2516	1	Женщины-Боксеры
2517	1	Мартин Грубер Зайдель
2518	1	Мартин Грубер
2519	1	Зайдел
2520	1	Тронд Вааге
2521	1	Моузаму Ахамаду
2522	1	Жозеф Орфила
2523	1	Орфила
2524	1	Пьер Луи Дюлонг Дюлонг
2525	1	Людвигом Тейхманом
2526	1	Кристиан Шенбейн
2527	1	Эльзаса
2528	1	Лотарингии
2529	1	Кристиан Энц
2530	1	Деб
2531	1	Проханов
2532	1	Удивительно
2533	1	Крукс
2534	1	Паджет
2535	1	Гэйбриел Липманн
2536	1	Дженна Ланг
2537	1	Радована
2538	1	Х-Хромосоме
2539	1	Рафаэль Боуссо
2540	1	Даниэль Фаччио
2541	1	Карим Тебаулт
2542	1	Стефан Хартмэн
2543	1	Осторожно
2544	1	Московичи
2545	1	Сахаи
2546	1	Курт Воннегут
2547	1	Дмитрия Рогозина
2548	1	Бенеке
2549	1	Полехин
2550	1	Висконсина
2551	1	Бруно Понтекорво
2552	1	Кадзита-Сан Камиоканде
2553	1	Эммы
2554	1	Эмма
2555	1	Мик Додсон
2556	1	Рон Стотиш
2557	1	Кильского
2558	1	Лоуренс Ановитц
2559	1	Сиднейского
2560	1	Фернанда Кугола
2561	1	Коннора
2562	1	Юрий Николаевич
2563	1	Уткин
2564	1	Ким Бинстед
2565	1	Лео Мозером
2566	1	Хэммерсли
2567	1	Эрнст Мейсснер
2568	1	Анри Лебег
2569	1	Дьюла
2570	1	Баэз Карине Багдасарян
2571	1	Филипп Гиббс
2572	1	Соичи Какейа
2573	1	Абрам Безикович
2574	1	Норманом Эннингом
2575	1	Брауншвейгского
2576	1	Джим Смит
2577	1	Мишель Дени
2578	1	Оливье Витас
2579	1	Макса Норберт Крупп
2580	1	Каподимонте
2581	1	Винченцо Вивиани
2582	1	Алистером Харди
2583	1	Элейн Морган
2584	1	Оуэн Лавджой
2585	1	Рональд Кларк
2586	1	Айрапетян
2587	1	Уильям Данчи
2588	1	Даля
2589	1	Сергеевич
2590	1	Говард Флори
2591	1	Акимовым
2592	1	Йорга Шефера
2593	1	Помпей
2594	1	Уотсона
2595	1	Конана Дойля
2596	1	Калвертона Смита
2597	1	Тибете
2598	1	Пресбери
2599	1	Германа Минковского
2600	1	Перелестроус
2601	1	Траутсхольд
2602	1	Патрисия Полански
2603	1	Ермилов Олег Михайлович
2604	1	Масленников
2605	1	Собисевич
2606	1	Спитцер
2607	1	Питер Шнорх
2608	1	Томасом Мидлтоном
2609	1	Гэри Тейлора
2610	1	Фейвешема
2611	1	Олег Преждо
2612	1	Эд Этерно Филети
2613	1	Лазар Карно
2614	1	Роджер Харди
2615	1	Палома
2616	1	Тургенев
2617	1	Денисова
2618	1	Эдварда Коупа
2619	1	Отниелом
2620	1	Джеймс Чаттерс
2621	1	Фрэнк Уилчек
2622	1	Эрик Конвей
2623	1	Голубинский
2624	1	Бонкомпаньо
2625	1	Тертуллиан
2626	1	Уилкин
2627	1	Гиральда Камбрийского
2628	1	Антонец
2629	1	Гай Юлий
2630	1	Теренция Светоний
2631	1	Сары Анзик
2632	1	Андре Лардинуа
2633	1	Мартин Уэст
2634	1	Ермольцев
2635	1	Петр Мазаев
2636	1	Олисей
2637	1	Магдалине
2638	1	Герхарда Фехта
2639	1	Фехт
2640	1	Роджер Багнолл
2641	1	Евангелия
2642	1	Фрэнсис Уотсон
2643	1	Бен Уитерингтон
2644	1	Эсбери
2645	1	Дэниела
2646	1	Петр Уфимцев
2647	1	Сергей Гащак
2648	1	Бруно Латур
2649	1	Техасом
2650	1	Копернику
2651	1	Маккриди
2652	1	Хайнек
2653	1	Архимед
2654	1	Молл
2655	1	Вольшчаном
2656	1	Седолем
2657	1	Кто-Нибудь
2658	1	Джозефа Гольдбергера
2659	1	Лайнус
2660	1	Теренса Андерсона
2661	1	Роберт Белл
2662	1	Дэвид Киеда
2663	1	Соммерс
2664	1	Гордон Томсон
2665	1	Старкова
2666	1	Николаевич Туполев
2667	1	Геркуланума
2668	1	Макфарлейн
2669	1	Уинфри
2670	1	Уильям Огли
2671	1	Юрген Ашофф
2672	1	Эшкевари
2673	1	Сьорт
2674	1	Хакван Лау
2675	1	Джеймс Рамзи
2676	1	Рамзи
2677	1	Альпы
2678	1	Сергей Богачев
2679	1	Петербурге Байер
2680	1	Иоганном Шумахером
2681	1	Иоганн Георг Гмелин
2682	1	Славян
2683	1	Элвис-Телеком
2684	1	Смелянского
2685	1	Обучающимся
2686	1	Спокойно
2687	1	Рональдом Брейсуэллом
2688	1	Маркус Мунафо
2689	1	Смальдино
2690	1	Ричард Элрес
2691	1	Липунов
2692	1	Постновым
2693	1	Прохоровым
2694	1	Анта Диопа
2695	1	Клотц
2696	1	Павла Миллер
2697	1	Филиппом Фортунатовым
2698	1	Дзахо Гатуева
2699	1	Клео
2700	1	Ж. Лаланд
2701	1	Эндрю Кусиак
2702	1	Остравского
2703	1	Майк Саттон
2704	1	Эваном Камероном
2705	1	Кэмероном
2706	1	Антиоксиданты
2707	1	Буланов
2708	1	Сергеем Поповым
2709	1	Ефремова
2710	1	Азимов
2711	1	Мильнер Хокинг
2712	1	Филипп Кристоф
2713	1	София Доротея
2714	1	Михаэль Клинтшар
2715	1	Коуэн
2716	1	Артура Макдональда
2717	1	Грегера Ларсона
2718	1	Ларсон
2719	1	Рианны
2720	1	Касани
2721	1	Маринер
2722	1	Бернард Феринга
2723	1	Густав Келлстранд
2724	1	Келлстранд
2725	1	Вт
2726	1	Фредериком Кайзером
2727	1	Фарадея Френеля
2728	1	Оливье Дарриголь
2729	1	Эрнеста Сольве
2730	1	Колмогоров Популяционная
2731	1	Бартоломеусу Питискусу
2732	1	Даниэлем Мэнсфилдом
2733	1	Норманом Вильдбергером
2734	1	Трофиме Лысенко
2735	1	Юрий Березкин
2736	1	Руурдом
2737	1	Херрен
2738	1	Киллин
2739	1	Кузьминова
2740	1	Тагир Аушев
2741	1	Грансфелд
2742	1	Аманда Хендрикс
2743	1	Кирене
2744	1	Дарвину
2745	1	Балаш
2746	1	Яшиным
2747	1	Ван Цзюньцзе
2748	1	Стефани Ламасса
2749	1	Джонхоп
2750	1	Элли Эрроуэй
2751	1	Корнеллского
2752	1	Интересно Гао Джафферис
2753	1	Уолл
2754	1	Гао
2755	1	Уоллом
2756	1	Мэтту Виссеру
2757	1	Мэтью Додд
2758	1	Нуввуагиттука
2759	1	Никитина
2760	1	Дэвид Сэмсон
2761	1	Чарли Нанн
2762	1	Сэмсон
2763	1	Эспера
2764	1	Рикки
2765	1	Скотт Кео
2766	1	Роберт Шиллер
2767	1	Джорджем Акерлофом
2768	1	Рон Куперс
2769	1	Кэвином Синклером
2770	1	Франкенштейна
2771	1	Игнобеля
2772	1	Фейнштейнского
2773	1	Трастевере
2774	1	Клайва Льюиса
2775	1	Левшин
2776	1	Никейский
2777	1	Эратосфеном Киренским
2778	1	Эратосфеном
2779	1	Клавдия Птолемея
2780	1	Николай Коперник
2781	1	Аристарх
2782	1	Брэдли
2783	1	Гершеля
2784	1	Адамсом
2785	1	Агуэма
2786	1	Нейт Сильвер
2787	1	Дэвида Юма
2788	1	Джастин Вольферс
2789	1	Вольферс
2790	1	Димитара Сасселова
2791	1	Киф
2792	1	Франческо Гуаццо
2793	1	Тольдины
2794	1	Андреа Постинджеру
2795	1	Бенджамину Карсону
2796	1	Эммануэль Кениг
2797	1	Джей Чапмен
2798	1	Техас
2799	1	Рональд Грэхем
2800	1	Эндре Семереди
2801	1	Джеймсу Мэйнарду Бену Грину Кевину Конягину
2802	1	Терри Тао
2803	1	Фэн Чанг
2804	1	Галиева
2805	1	Рогозин
2806	1	Как-То
2807	1	Эрик Робертс
2808	1	Йювяскюля
2809	1	Дебби Пейн
2810	1	Зыкова
2811	1	Уолтер Альварес
2812	1	Жерихин
2813	1	Нью-Йоркского
2814	1	Янагихара
2815	1	Владимирская
2816	1	Джуд
2817	1	Ракета-Торпеда
2818	1	Антуан Лавуазье
2819	1	Антонины Грибановой
2820	1	Л. З. Бобровникова
2821	1	Подбельский
2822	1	Карре
2823	1	Франсуа Лега
2824	1	Бюффон
2825	1	Антони Аудеманс
2826	1	Масаюдзи Хатисука
2827	1	Саверей
2828	1	Джек Хиллс
2829	1	Лоэб
2830	1	Гуиллохон
2831	1	Джоанна Айзенберг
2832	1	Сеймблс
2833	1	Майкл Лэнд
2834	1	Хестон Блюменталь
2835	1	Генебо
2836	1	Ларивьер
2837	1	Адриан
2838	1	Сюрте
2839	1	Великого Новгорода
2840	1	Судмедэкспертиза
2841	1	Илоном Маском
2842	1	Телишев
2843	1	Годфред
2844	1	Харальд
2845	1	Джайлз
2846	1	Вэл Макдермид
2847	1	Джулио Зумбо
2848	1	Макдермид
2849	1	Сью Блэк
2850	1	Преображенского
2851	1	Дэвидом Шпигелем
2852	1	Рэндела Манро
2853	1	Бансал
2854	1	Бансала
2855	1	Бернетт
2856	1	Амар Джесани
2857	1	Гьянендра Натх Сингх
2858	1	Сингху
2859	1	Алабамы
2860	1	Сингапурского
2861	1	Самуэлем Кистлером
2862	1	Эндрю Бурк
2863	1	Джеймс Латтимер
2864	1	Дэвид Блашке
2865	1	Экранопланом
2866	1	Бериева
2867	1	Юрий Лавбин
2868	1	Шафик
2869	1	Кристоф Хельмчен Карина Палцер Томас Мюнте Шилке Андрес
2870	1	Андреас Шпренгер
2871	1	Кохей Адачи
2872	1	Фелпса
2873	1	Гвин Шотвелл
2874	1	Хайтен
2875	1	Манамара
2876	1	Белозерский
2877	1	Спирин
2878	1	Исаак Павлович Абрамов
2879	1	Стоклицкий
2880	1	Туомаса Сэндхольма
2881	1	Уильям Чиф
2882	1	Миншэн
2883	1	Игорь Тирский
2884	1	Суперкомпьютер
2885	1	Лоуренса Ливермора
2886	1	Дальял
2887	1	Геро Хюттер
2888	1	Урбан Лендаль
2889	1	Сатоси Омура
2890	1	Ричард Берг
2891	1	Хун
2892	1	Уильям Расселл
2893	1	Рекс Берч
2894	1	Майклом Брэкеном
2895	1	Брэкен
2896	1	Йоахим Оффенберг
2897	1	Оффенберг
2898	1	Мун Ким
2899	1	Пехра Альфреда Гульстранда
2900	1	Альвара
2901	1	Гульстранда
2902	1	Гамильтона
2903	1	Эрнст Карл Аббе
2904	1	Теодора
2905	1	Хольцем
2906	1	Чарльзом Гилмором
2907	1	Томасом Карром
2908	1	Дейла Рассела
2909	1	Карлом Блегеном
2910	1	Транссибом
2911	1	Иакова Кохера
2912	1	Кохер
2913	1	Кохера Кохер
2914	1	Армин Шлехтер
2915	1	Цицерон
2916	1	Джузеппе Палланти
2917	1	Сильвано Винченти
2918	1	Элизабет Нэш
2919	1	Линде Штейнхарт Энди Альбрехт
2920	1	Фредерик Кук
2921	1	Гершель Паркер
2922	1	Бернард Хаббард
2923	1	Джессикой Глэсс
2924	1	Мэтт Дэвис
2925	1	Герберт Николс
2926	1	Николса
2927	1	Додж
2928	1	Джессики Глэсс
2929	1	Джорджа Симпсона
2930	1	Дэйл Гатри
2931	1	Дэйла Гатри
2932	1	Башмакова
2933	1	Джин Кранц
2934	1	Альтобелли
2935	1	Оскар Минковски
2936	1	Соболева
2937	1	Ларгерганса
2938	1	Питер Бэкус
2939	1	Говард Темпест
2940	1	Дэном Газитом
2941	1	Огюст Мариэтт
2942	1	Грациеллой Пеллегрини
2943	1	Давидом Ваннони
2944	1	Ваннони
2945	1	Семенович Выготский
2946	1	Лоис Хольцман
2947	1	Крылова
2948	1	Кумаси
2949	1	Нэйтан Сейберг
2950	1	Буссо
2951	1	Полчински
2952	1	Беркли Лоуренс
2953	1	Эндрю Стромингером
2954	1	Буркард Полстер
2955	1	Николай Лобачевский
2956	1	Шахматов
2957	1	Толочко
2958	1	Леопольду
2959	1	Милюков
2960	1	Петра Струве
2961	1	Ленина
2962	1	Покровский
2963	1	Пугачева Покровский
2964	1	Ленина Покровский
2965	1	Губкина
2966	1	Абрама Деборина
2967	1	Тарле
2968	1	Платонова
2969	1	Хансом Христианом Грамом
2970	1	Фредериком Сэнгером
2971	1	Джорджем Фоксом
2972	1	Ефим Хазин
2973	1	Плейта
2974	1	Табета Бояджин
2975	1	Джейсону Райту
2976	1	Петера Банцера
2977	1	Палестинцы
2978	1	Спрайт
2979	1	Эжена Николя
2980	1	Сифре
2981	1	Гаврилин
2982	1	Задекауэра
2983	1	Петридж Нелатон
2984	1	Шантильи
2985	1	Николай Головин
2986	1	Хэллоуин
2987	1	Коннора Эдвард Льюис
2988	1	Молодым
2989	1	Калеб
2990	1	Митча Бегельмана
2991	1	Офера Лахава
2992	1	Дональда
2993	1	Чандрасекара
2994	1	Райан Макдональд
2995	1	Фрэн Беннет
2996	1	Стэнли Крук
2997	1	Джозефа Томсона
2998	1	Брэгга Уотсон
2999	1	Брэгга-Младшего
3000	1	Уильям Брэгг-Младший
3001	1	Шнайер
3002	1	Теотокис Теодулу
3003	1	Фоли
3004	1	Николы
3005	1	Кеннет
3006	1	Уильям Пикеринг
3007	1	Стелла Хриссулаки
3008	1	Фукидид
3009	1	Килона
3010	1	Эддингтона Фред Хойл
3011	1	Огюст Лоран
3012	1	Байер
3013	1	Ольги
3014	1	Брэд Гибсон
3015	1	Клафф
3016	1	Березина
3017	1	Альберто Алесиной
3018	1	Журавской Иреной Гросфельд
3019	1	Роднянским
3020	1	Мартос
3021	1	Оссианизм
3022	1	Сэмюэл Джонсон
3023	1	Йозефа Добровского
3024	1	Андре Мазон
3025	1	Якобсона Олега Творогова Живова
3026	1	Сонина
3027	1	Васильеву
3028	1	Валааму
3029	1	Имаев
3030	1	Хирш
3031	1	Р. З. Валиевым
3032	1	З. Хоритой
3033	1	В. Имаева
3034	1	Имаева
3035	1	Лидинге
3036	1	Нильсе Густаве Далене
3037	1	Чалмерса
3038	1	Густава Далена
3039	1	Дален
3040	1	Профмед
3041	1	Шекли
3042	1	Эдвину Хабблу
3043	1	Ричард Аллен Познер
3044	1	Юдин
3045	1	Сколково Кристиан
3046	1	Софья Троценко
3047	1	Эндрю Лайн
3048	1	Лайн
3049	1	Вольжан
3050	1	Лаура Маккейб
3051	1	Нилус
3052	1	Николай Бердяев
3053	1	Скуратовский
3054	1	Небьюла
3055	1	Мигель Сервет
3056	1	Жан Венсан Феликс Ламуру
3057	1	Гаргантюа
3058	1	Элизабет Пекхем
3059	1	Кузнецова
3060	1	Беннетт Фаттерман
3061	1	Беннетт
3062	1	Гонсалес
3063	1	Терри Хьюджес
3064	1	Хьюджес
3065	1	Гус Вельдерс
3066	1	Селине Мартелли
3067	1	Селина Мариа Турчи Мартелли
3068	1	Кэвин Эсвелт
3069	1	Гуннар Карлссон
3070	1	Диего Веласкес
3071	1	Христианом Гюйгенсом
3072	1	Персиваля Лоуэлла
3073	1	Вольщан
3074	1	Фрэнка Дрейка
3075	1	Дрейка
3076	1	Рольф
3077	1	Фахр
3078	1	Аламуте
3079	1	Туси
3080	1	Бенвениста
3081	1	Христиан Ганеман
3082	1	Масару Эмото
3083	1	Эмото
3084	1	Бируте Галдикас
3085	1	Дайан Уивер
3086	1	Дайан
3087	1	Корнелльского
3088	1	Вильям Коули
3089	1	Казарновский
3090	1	Зубченко
3091	1	Кравецкий
3092	1	Атомэнергопроекта Тюпина
3093	1	Пупырев
3094	1	Беломорской
3095	1	Николаевич Ананьев
3096	1	Оводов
3097	1	Волчков
3098	1	Петровной Овчаренко
3099	1	Эммет Браун
3100	1	Фрейда
3101	1	Менделем
3102	1	Валдыша Бехтерев
3103	1	Святослав Медведев
3104	1	Карел
3105	1	Сюзан Перри
3106	1	Стейн
3107	1	Нико Ройманс
3108	1	Исаму Акасаки Хироси Амано
3109	1	Сюдзи Накамура
3110	1	Федяниным
3111	1	Юрий Стебунов
3112	1	Павел Колосницын
3113	1	Сполдинга
3114	1	Сполдинг
3115	1	Хирт
3116	1	Дэвид Госман
3117	1	Гаврилюк
3118	1	Аксенова
3119	1	Якоб Нильсен
3120	1	Мирель Толледано
3121	1	Броун
3122	1	Фанга
3123	1	Кудрявцева
3124	1	Калашникова
3125	1	Физико-Технического
3126	1	Линда Халлис
3127	1	Линды Халлис
3128	1	Якоб Эйнтховен
3129	1	Ольги Голодец
3130	1	Минобрнауки Соболев
3131	1	Баумана Ольга Васильева
3132	1	Прокофьев
3133	1	Патрисии Бреннан
3134	1	Хершбах
3135	1	Ахмеда Шафика
3136	1	Авис Сара Форбс
3137	1	Фергусон
3138	1	Эвелин Дебей Маартен Шривер Гордон Логан Кристина Сухоцки
3139	1	Бруно Версчуэре
3140	1	Игнобелевской
3141	1	Малеза
3142	1	Кохэи Адати
3143	1	Фрэнсиса Нерс
3144	1	Ниакан
3145	1	Питер Брауде
3146	1	Даррен Гриффин
3147	1	Сара Норкрос
3148	1	Клишин
3149	1	Эдвином Солпитером
3150	1	Колмогоровым
3151	1	Игоря Чилингаряна
3152	1	Нэнси Браун
3153	1	Вулф
3154	1	Армин Хафнер
3155	1	Морису
3156	1	Эрвин Шредингер
3157	1	Джермер
3158	1	Клинтон Дэвиссон
3159	1	Бройль
3160	1	Терри Коллинз
3161	1	Фредди Браун
3162	1	Ричард Бинзел
3163	1	Чарльза Болдена
3164	1	Геделя
3165	1	Дзурака
3166	1	Морелло
3167	1	Герхарда Ремпе
3168	1	Калайи
3169	1	Харроу
3170	1	Крис Пейкерт
3171	1	Одед Регев
3172	1	Чаттерсом
3173	1	Чаттерс
3174	1	Виллеслев
3175	1	Льюис Бинфорд
3176	1	Фрэнк Робертс
3177	1	Буном
3178	1	Кэти
3179	1	Голдбергер
3180	1	Томаса Джефферсона
3181	1	Джанет Уинтерсон
3182	1	Дункана Лоримера
3183	1	Джеймс Дэй
3184	1	Людвиг Ястржембский
3185	1	Бехтерева Поленова
3186	1	Людвига Пуссепа
3187	1	Диордица
3188	1	Филимонова
3189	1	Тициана Изабелла
3190	1	Майка Буена
3191	1	Лян Сяохун
3192	1	Седова
3193	1	Йерун
3194	1	Альцгеймера
3195	1	Джеффри Алан Хоффман
3196	1	Хофман
3197	1	Гармана
3198	1	Элкан Биллингс
3199	1	Спригг
3200	1	Глесснер
3201	1	Шухай Сяо
3202	1	Мартином Бразье
3203	1	Эмили Барлетты
3204	1	Готфридом Лейбницем
3205	1	Чалонер
3206	1	Гектор
3207	1	Патавий
3208	1	Боккаччо
3209	1	Крессида
3210	1	Малала
3211	1	Гвидо
3212	1	Болос
3213	1	Бранд
3214	1	Криса
3215	1	Декогеренция
3216	1	Серджио
3217	1	Желтикова
3218	1	Канвар Бахадур
3219	1	Дельфта
3220	1	Геосотрудничество
3221	1	Леви Стросиком
3222	1	Рязанцев
3223	1	Кикунаэ Икеда
3224	1	Найта
3225	1	Юрий Караш
3226	1	Дэвид Фрайер
3227	1	Сегеда
3228	1	Гвен Роббинс
3229	1	Питером Уордом
3230	1	Дональдом Браунли
3231	1	Ватерлоо
3232	1	Хоган
3233	1	Михельсон
3234	1	Саманта
3235	1	Падалка
3236	1	Лоика Вакана
3237	1	Оксаной
3238	1	Симон Кордонский
3239	1	Фрица Цвикки
3240	1	Эрик Хольмберг
3241	1	Бремзен
3242	1	Игоря Меглинского Оулу
3243	1	Дуан
3244	1	Эндрю Уэйд
3245	1	Эндрю Нельсон
3246	1	Арканзаса
3247	1	Эндрю Чемберлена
3248	1	Фабьена Хааса Дантеса
3249	1	Сохмет
3250	1	Тиберий
3251	1	Фред Бэнг
3252	1	Динг Джек Линг
3253	1	Игорь Семилетов
3254	1	Такааки Кадзито
3255	1	Артуру Макдональду
3256	1	Варрон
3257	1	Константинос Куруниотис
3258	1	Дэвид Гилман Романо
3259	1	Фридрих Швенн
