path,source,date,title,subtitle,author,rubrics,tags
https://chrdk.ru/sci/jaroslavsky_lingvist_nashel_slova_korruptsionery,https://chrdk.ru/,07.04.2016,Порешаем вопрос,"Ярославский филолог нашел слова, которые свидетельствуют о скрытой коррупции",,,Российская наука_Полезное_Лингвистика_Наука в университетах
https://chrdk.ru/sci/juno_mission,https://chrdk.ru/,04.07.2016,Тайная жизнь гигантов,"Что и как будет изучать зонд Juno, когда долетит до Юпитера",Виталий Егоров,,Астрономия_История_Космос_Репортаж_Видео
https://chrdk.ru/sci/kakie_faktory_vlijajut_na_nashu_sklonnost_nabirat_lishny_ves,https://chrdk.ru/,22.03.2016,Наука во всей полноте. Часть 1,Почему мы на самом деле  набираем лишний вес,Ирина Якутенко,,Футурология_Репортаж_Видео_Медицина
https://chrdk.ru/sci/kakie_problemy_predstoit_reshit_konferentsii_po_klimatu_v_parizhe,https://chrdk.ru/,30.11.2015,Теплеем по науке,Какие проблемы предстоит решить Конференции по климату в Париже,Ольга Добровидова,,Климат_Изменение климата_Рациональное природопользование_Футурология
https://chrdk.ru/sci/kak_falshivki_pomogli_sozdat_cheshskuju_identichnost,https://chrdk.ru/,13.08.2015,Великие исторические подделки: Краледворская рукопись,Как фальшивки помогли сформировать чешскую национальную идентичность,,,История_Лингвистика
https://chrdk.ru/sci/kak_fizkultura_delaet_cheloveka_i_drugih_zhivotnyh_umnee_i_pochemu,https://chrdk.ru/,14.06.2016,Бежать и соображать,Как физкультура делает улитку и человека умнее,Екатерина Боровикова,,Нейронауки_Биология_Интервью_Российская наука_Выбор редакции
https://chrdk.ru/sci/kak_issledovat_chto_proishodit_s_mozgom_kogda_my_govorim,https://chrdk.ru/,20.10.2016,Удивительное взаимопонимание,"Как исследовать, что происходит с мозгом, когда мы говорим",Екатерина Боровикова,,Нейронауки_Интервью_Российская наука_Выбор редакции
https://chrdk.ru/sci/kak_i_zachem_issleduut_mikrobov_sposobnyh_zhit_v_kipyatke_i_bez_vozduha,https://chrdk.ru/,11.02.2016,Некоторые любят погорячей,"Как микробы, обитающие в кипятке и без воздуха, сделают нашу жизнь лучше",Екатерина Боровикова,,Науки о живом_Биология_Интервью_Российская наука
https://chrdk.ru/sci/kak_ludi_vliyaut_na_zhizn_ptits_i_chem_eto_ugrozhaet_zhizni_ludei,https://chrdk.ru/,13.05.2016,Пернатая угроза,Как люди влияют на жизнь птиц и чем это угрожает жизни людей,Екатерина Боровикова,,Климат_Интервью_Российская наука_Репортаж_Видео_Экология
https://chrdk.ru/sci/kak_mir_zapoluchil_antibiotiki_i_pochemu_my_riskuem_vskore_lishitsya_ih,https://chrdk.ru/,12.02.2016,Главное оружие человечества,Как мир заполучил антибиотики и почему мы рискуем вскоре лишиться их,Мария Осетрова,,История_Институт биоорганической химии_Биология_Медицина_Микробиология
https://chrdk.ru/sci/kak_naiti_i_proverit_tysyachi_ekzoplanet_i_obnaruzhit_na_nih_zhizn,https://chrdk.ru/,12.05.2016,Проверка на «планетопригодность»,Как найти и проверить тысячи экзопланет и обнаружить на них жизнь,Екатерина Боровикова,,Астрономия_История_Репортаж_Видео
https://chrdk.ru/sci/kak_na_marse_iskali_marsian_a_nashli_vodu,https://chrdk.ru/,15.03.2016,Призраки с мертвой планеты,"Как на Марсе искали каналы с марсианами, а нашли воду ",Екатерина Боровикова,,Астрономия_История_Космос_Авиация и космос
https://chrdk.ru/sci/kak_otkrytie_massy_neitrino_mozhet_obyasnit_sushhestvovanie_vselennoi,https://chrdk.ru/,16.11.2015,"Антивещество, темная материя и новая физика",Как открытие массы нейтрино может объяснить существование Вселенной,Екатерина Боровикова,,Физика_Интервью_Российская наука
https://chrdk.ru/sci/kak_rabotaet_baksanskaja_nejtrinnaja_observatorija,https://chrdk.ru/,17.03.2016,"Поселок Нейтрино, Земля, Млечный путь",Как ученые Баксанской нейтринной обсерватории изучают самые загадочные частицы,Александра Борисова,,Физика_Астрономия_Космос_Российская наука
https://chrdk.ru/sci/kak_rabotaet_geneticheskoe_redaktirovanie_i_v_chem_ego_problemy,https://chrdk.ru/,02.06.2016,Найти и заменить,Как работает генетическое редактирование и в чем его проблемы,Екатерина Боровикова,,Биотехнологии_Генетика_Российская наука_Репортаж_Видео
https://chrdk.ru/sci/kak_skoro_my_nauchimsya_programmirovat_zhivye_organizmy_s_nulya,https://chrdk.ru/,05.04.2016,Минимум необходимого,Как скоро мы научимся программировать живые организмы «с нуля»,Екатерина Боровикова,,Генетика_Интервью_Футурология_Российская наука
https://chrdk.ru/sci/kak_sozdautsa_modeli_virusov_s_atomnoj_detalizatsiej,https://chrdk.ru/,25.03.2016,Красота с научной достоверностью,"Что нужно, чтобы создать модель вируса с точностью до атома",Ирина Якутенко,,Информационные технологии_Молекулярная биология_Интервью_Российская наука
https://chrdk.ru/sci/kak_talantlivye_shkolniki_proidut_put_lomonosova,https://chrdk.ru/,30.03.2016,Ломоносовский обоз. Дорога в будущее,Как талантливые школьники повторят путь Ломоносова,Светлана Мироненко,,Российская наука_Ломоносовский обоз
https://chrdk.ru/sci/kak_uralskie_uchenye_iskali_kosmicheskoe_veshhestvo_v_golubyh_ldah,https://chrdk.ru/,12.01.2016,В Антарктиду за метеоритами, Как уральские ученые искали космическое вещество в голубых льдах,Вероника Коломкина,,Российская наука_Наука в университетах_Метеоритная экспедиция УрФУ
https://chrdk.ru/sci/kak_ustroeno_zrenie,https://chrdk.ru/,20.07.2015,Узреть невидимое,Почему люди не видят ультрафиолет и как язык меняет восприятие цветов,,,Науки о живом_История_Нейронауки_Биология
https://chrdk.ru/sci/kefir,https://chrdk.ru/,22.09.2016,Кто живет в кефире,Почему кефир производят везде немного разный и зачем его стандартизировать,Екатерина Боровикова,,Интервью_Российская наука_Наука в университетах_Микробиология
https://chrdk.ru/sci/ketogenic-diet-explainer,https://chrdk.ru/,23.11.2017,"Кетогенная диета — это как? (И как с ней быть, если вы биохакер)","Объясняет доказательный диетолог, вооруженный ссылками на научные исследования",Елена Мотова,,Еда_Медицина
https://chrdk.ru/sci/khokhlov_interview,https://chrdk.ru/,19.06.2017,РАН не должна быть обращена внутрь себя,Интервью с академиком Алексеем Хохловым,Алиса Веселкова,,Интервью_Российская наука_РАН
https://chrdk.ru/sci/klimaticheskie_vyzovy_pered_chrlovechrstvom,https://chrdk.ru/,28.09.2015,"Океан — остановить, Солнце и атом — укротить","Эксперты об изменении климата, новых источниках энергии и энергоэффективности",Александра Борисова,,Климат_Изменение климата_Рациональное природопользование_Футурология
https://chrdk.ru/sci/kogda_my_smozhem_pogovorit_s_delfinami,https://chrdk.ru/,22.09.2015,Эйнштейны из океана,"«Чердак» узнал, сможем ли мы когда-нибудь поговорить с дельфинами",Екатерина Боровикова,,Животные_Интервью_Репортаж_Видео
https://chrdk.ru/sci/kosmicheskiy_apparat_new_horizons_doletel_do_plutona,https://chrdk.ru/,15.07.2015,Тайна «девятой планеты»,New Horizons долетел до Плутона,Екатерина Боровикова,,Астрономия_Футурология
https://chrdk.ru/sci/kto_poluchit_nobelevskie_premii_po_prognozu_tompson_reuters,https://chrdk.ru/,01.10.2015,Гадание по науке,Кто получит Нобелевские премии — по прогнозу Thomson Reuters,Екатерина Боровикова,,Физика_Химия_История_Экономика_Биотехнологии_Биология_Медицина
https://chrdk.ru/sci/lab_animals,https://chrdk.ru/,24.04.2017,Меньшие научные сотрудники,,Ольга Добровидова,,Науки о живом_Животные_Медицина
https://chrdk.ru/sci/languages_of_moscow,https://chrdk.ru/,30.08.2017,Говорит Москва,"150 племен — кто, как и на каких языках разговаривает в мегаполисе",Екатерина Боровикова,,Лингвистика
https://chrdk.ru/sci/language_development,https://chrdk.ru/,02.08.2016,Языковое неравенство,Ученые сравнили языковые способности городских и сельских детей,Екатерина Боровикова,,Психология_Интервью_Российская наука_Лингвистика
https://chrdk.ru/sci/latin-russian-by-kibrik,https://chrdk.ru/,22.11.2017,Транслит без правил,"Все умеют писать транслитом, и никто не знает, как это правильно делать",Екатерина Боровикова,,Лингвистика_Урбанистика
https://chrdk.ru/sci/lavrentiev_interview,https://chrdk.ru/,10.11.2017,Установку для бурения льда в магазине не купишь,"Интервью с гляциологом Иваном Лаврентьевым о том, как, чем и зачем изучают лед",,,Интервью_Российская наука_География
https://chrdk.ru/sci/lazery_dlya_beskontaktnoi_hirurgii,https://chrdk.ru/,17.05.2016,Скальпель для эмбриона,О применении лазеров для бесконтактной хирургии ,Анна Шустикова,,Физика_Интервью_Медицина
https://chrdk.ru/sci/learn_to_be_wild_spots,https://chrdk.ru/,28.06.2017,Научить быть диким: пятна,Как восстанавливают популяцию переднеазиатского леопарда,Алиса Веселкова,,Животные_Российская наука_Экология
https://chrdk.ru/sci/learn_to_be_wild_stripes,https://chrdk.ru/,26.06.2017,Научить быть диким: полоски,Как восстанавливают популяцию амурского тигра,Алиса Веселкова,,Животные_Российская наука_Экология
https://chrdk.ru/sci/life-under-sheets-of-ice,https://chrdk.ru/,10.11.2017,Ледяные колыбели,Где нам стоит искать внеземную жизнь и как она будет выглядеть,Дмитрий Лебедев,,Астробиология_Планетология
https://chrdk.ru/sci/life_in_solar_system,https://chrdk.ru/,16.02.2017,"Тепло, и мухи не кусают",Где искать жизнь в Солнечной системе (кроме Земли),Екатерина Боровикова,,Науки о живом_Космос
https://chrdk.ru/sci/lobachevski,https://chrdk.ru/,26.11.2017,Все параллельно,Как Лобачевский открывал свою геометрию,Михаил Петров,,Математика_История_Российская наука
https://chrdk.ru/sci/love_at_first_sight,https://chrdk.ru/,25.05.2017,«Юнона» и Юпитер: первое свидание,Обработаны данные первого пролета «Юноны» над Юпитером,Екатерина Боровикова,,Космос
https://chrdk.ru/sci/ltee-lenski,https://chrdk.ru/,24.11.2017,Эволюция in vitro,Как в эксперименте длиной почти 30 лет монокультура бактерий трансформировалась в простейшее экологическое сообщество,Борис Жуков,,Биология_Микробиология_Геномика_Эволюционная биология
https://chrdk.ru/sci/ludi_zhili_v_arktike_uzhe_45_tysyach_let_nazad_arheologi,https://chrdk.ru/,14.01.2016,Особенности плейстоценовой охоты,Люди жили в Арктике уже 45 тысяч лет назад ,Екатерина Боровикова,,Археология_Интервью_Российская наука
https://chrdk.ru/sci/lux,https://chrdk.ru/,19.08.2016,Предел возможностей,Детектор LUX не нашел частиц темной материи и подходит к пределу чувствительности,Екатерина Боровикова,,Физика_Интервью_Российская наука_Закрытия
https://chrdk.ru/sci/Machine_learning_Krainov,https://chrdk.ru/,04.04.2016,Мозг из машины,Нейронные сети научились писать тексты и рисовать и осваивают все новые профессии,Михаил Петров,,Информационные технологии_Робототехника_Интервью_Футурология_Российская наука_Технологии_Неделя Го
https://chrdk.ru/sci/magnetic_void,https://chrdk.ru/,19.05.2016,Природа пустоты не терпит,Ученые оценили значение магнитного поля в межгалактическом пространстве,Михаил Петров,,Физика_Астрономия_Космос_Российская наука_Наука в университетах
https://chrdk.ru/sci/materialsscience,https://chrdk.ru/,31.07.2015,Предсказать новый мир,"Физики научились придумывать новые материалы, не создавая их",Татьяна Чернова,,Физика_Материаловедение_Интервью_Российская наука
https://chrdk.ru/sci/math_and_genetics,https://chrdk.ru/,18.12.2015,Почему мы боимся считать,Мешают ли гены заниматься математикой ,Анастасия Тмур,,Психология_Интервью_Российская наука_Видео_Наука в университетах_Science Slam
https://chrdk.ru/sci/matveev_interview,https://chrdk.ru/,01.01.2017,"Не прямое управление, а умное регулирование",Интервью с и.о. директора Департамента науки и технологий Минобразования Сергеем Матвеевым,,,Российская наука
https://chrdk.ru/sci/megagranty,https://chrdk.ru/,10.10.2016,12 главных вопросов о мегагрантах,"Все, что вы хотели узнать о грантах-«двестидвадцатниках»","Егор Быковский, Алиса Веселкова",,Интервью_Российская наука_Репортаж_Наука в университетах_Выбор редакции
https://chrdk.ru/sci/mental_rotation,https://chrdk.ru/,17.02.2016,"Мальчики направо, девочки налево",Ученые разобрались в отличиях пространственного мышления мужчин и женщин,Михаил Петров,,Психология_Генетика_Нейронауки_Биология_Российская наука_Наука в университетах
https://chrdk.ru/sci/microbiota_Alexeev,https://chrdk.ru/,05.02.2016,Богатый внутренний мир ,"Наши бактерии могут рассказать о нас больше, чем мы думаем",Михаил Петров,,Науки о живом_Биотехнологии_Футурология_Российская наука_Медицина_Микробиология
https://chrdk.ru/sci/mikhail_nikitin_coevolution,https://chrdk.ru/,03.11.2016,Из грязи в люди,Как минералы помогли зарождению жизни на Земле,Михаил Петров,,Науки о живом_Геология_Генетика_Биология_Животные
https://chrdk.ru/sci/missija_exomars_otpravilas_k_marsu,https://chrdk.ru/,14.03.2016,Есть кто живой?, «Чердак» следит за запуском «Экзомарса» к красной планете,,,Российская наука_Авиация и космос
https://chrdk.ru/sci/molodye_zvezdy_v_protsesse_rosta_sedaut_zarodyshi_potentsialnyh_planet,https://chrdk.ru/,08.02.2016,Рожденные на съедение,Молодые звезды в процессе роста пожирают зародыши потенциальных планет,Екатерина Боровикова,,Астрономия_Космос_Российская наука
https://chrdk.ru/sci/moscovites_and_the_secret_chamber,https://chrdk.ru/,31.03.2017,Москвичи и тайная комната,"Что можно найти в Москве, если хорошенько покопаться под ногами",Алиса Веселкова,,Археология
https://chrdk.ru/sci/mother_and_embryo,https://chrdk.ru/,01.06.2017,Ну ма-а-ам!,Как и от кого защитить очень маленьких детей,Полина Лосева,,Молекулярная биология_Медицина_Дети
https://chrdk.ru/sci/mozhet_li_chelovek_dyshat_zhidkostu_i_zachem_eto_nuzhno,https://chrdk.ru/,18.04.2016,Как рыба в воде,Может ли человек дышать жидкостью и зачем это нужно,Екатерина Боровикова,,Футурология_Видео_Медицина
https://chrdk.ru/sci/multisensory_integration,https://chrdk.ru/,19.07.2016,В смешанных чувствах ,Пять историй про мультисенсорное восприятие мира,Михаил Петров,,Науки о живом_История_Психология_Нейронауки_Биология_Репортаж_Видео_Выбор редакции
https://chrdk.ru/sci/multiverse,https://chrdk.ru/,25.07.2017,"В мирах, столь отдаленных",Где и зачем ищут другие вселенные,Михаил Петров,,Физика_Астрономия_Космос
https://chrdk.ru/sci/naimark_interview,https://chrdk.ru/,12.11.2017,Подтянуть до уровня мыши,"Интервью с Еленой Наймарк о популяризации, фоссилизации и российской науке",,,Палеонтология_Интервью_Российская наука
https://chrdk.ru/sci/nasledstvennost_opredelyaet_vybor_dopolnitelnyh_predmetov_v_shkole_uchenye,https://chrdk.ru/,21.06.2016,Учеба и генетика,Как наследственность влияет на выбор предметов в школе,Екатерина Боровикова,,Генетика_Российская наука_Выбор редакции
https://chrdk.ru/sci/na_bolshoi_adronnom_kollaidere_ulovili_namek_na_novuu_fiziku,https://chrdk.ru/,15.09.2015,Новое дыхание LHCb,На Большом адронном коллайдере уловили «намек» на новую физику,Екатерина Боровикова,,Физика_Российская наука
https://chrdk.ru/sci/na_marse_nashli_anomalnuju_zonu,https://chrdk.ru/,28.07.2015,Марсианский «Лось»,Марсоход Curiosity обнаружил на красной планете аномальную зону,,,Робототехника_Космос_Российская наука
https://chrdk.ru/sci/na_uzhnom_urale_nashli_sledy_anomalno_chastoi_smeny_magnitnyh_polusov,https://chrdk.ru/,26.01.2016,Магнитное непостоянство  ,На Южном Урале нашли следы аномально частой смены магнитных полюсов,Михаил Петров,,Геология_Климат_Изменение климата_Российская наука
https://chrdk.ru/sci/neptune_and_triton,https://chrdk.ru/,09.06.2017,Невидимая планета,Почему Нептун синий и как пиво помогло найти его самый большой спутник,Екатерина Боровикова,,Астрономия_История
https://chrdk.ru/sci/neuroeconomic,https://chrdk.ru/,17.07.2015,Как мы принимаем решения?,"Нейроэкономика объясняет, почему мы покупаем именно то, что покупаем",Татьяна Чернова,,Психология_Экономика_Нейронауки_Биология_Интервью
https://chrdk.ru/sci/neurogenesis,https://chrdk.ru/,22.11.2017,Они восстанавливаются,"Как нейробиологи-«революционеры» опровергали догму, гласившую, что нервные клетки не восстанавливаются",Алексей Ржешевский,,Нейронауки_Биология_Клеточная биология
https://chrdk.ru/sci/neuromyths_test,https://chrdk.ru/,10.08.2017,Мифы и легенды о работе мозга,"Люди верят в мифы о работе мозга, даже если их учить нейронаукам",Екатерина Боровикова,,Психология_Нейронауки_Тест
https://chrdk.ru/sci/nevozmozhnye_veschestva,https://chrdk.ru/,18.08.2015,Нобелевская премия за двойку,"Невозможные вещества, которые химики тем не менее создали",Алексей Паевский,,Химия_История_Материаловедение
https://chrdk.ru/sci/new-ras-president-interview,https://chrdk.ru/,17.10.2017,«Нас должно быть видно!»,Российскую Академию наук в ближайшие годы ждут серьезные перемены,Егор Быковский,,Интервью_Российская наука_РАН
https://chrdk.ru/sci/newtons_principia,https://chrdk.ru/,05.07.2017,Вначале было тяготение,К 330-летию первого издания «Математических начал натуральной философии» Исаака Ньютона,Нина Блейман,,Физика
https://chrdk.ru/sci/nobel-2017-economics,https://chrdk.ru/,09.10.2017,За хорошее поведение,Премию по экономическим наукам памяти Альфреда Нобеля — 2017 дали за вклад в развитие поведенческой экономики,Ольга Добровидова,,Экономика
https://chrdk.ru/sci/nobel-2017-physmed,https://chrdk.ru/,02.10.2017,Расписано по часам,"Нобелевскую премию 2017 года по физиологии и медицине дали за описание молекулярного механизма, регулирующего циркадные ритмы",Ольга Добровидова,,Молекулярная биология_Нобелевская премия
https://chrdk.ru/sci/nobelevku_po_fizike_prisudili_za_dokazatelstvo_ostsiliatsij_neitrino,https://chrdk.ru/,06.10.2015,Свергнуть старую физику,"Нобелевскую премию присудили за доказательство того, что у нейтрино есть масса",Ирина Якутенко,,Физика_Российская наука_Нобелевская премия
https://chrdk.ru/sci/nobelevku_po_himii_prinesli_molekulyarnye_mashiny,https://chrdk.ru/,05.10.2016,Химики-конструкторы,Нобелевку по химии принесли молекулярные машины,Михаил Петров,,Химия_Нобелевская премия
https://chrdk.ru/sci/nobelevku_po_himii_prisudili_za_pochinku_dnk,https://chrdk.ru/,07.10.2015,Ошибка ценой в жизнь,Нобелевскую премию по химии присудили за «ремонтирование» ДНК,Ирина Якутенко,,Науки о живом_История_Молекулярная биология_Биология_Нобелевская премия
https://chrdk.ru/sci/nobelevku_po_meditsine_i_fiziologii_prisudili_za_izuchenie_mehanizmov_autofagii,https://chrdk.ru/,03.10.2016,Премия за самоедство,Нобелевку по медицине и физиологии присудили за изучение механизмов аутофагии,,,Молекулярная биология_Медицина_Нобелевская премия
https://chrdk.ru/sci/nobelevskie_premii_v_realnoi_zhizni,https://chrdk.ru/,30.07.2015,Полезная наука,Какие нобелевские открытия мы используем в реальной жизни,Алексей Паевский,,Физика_Химия_Информационные технологии_Материаловедение_Биология_Футурология
https://chrdk.ru/sci/nobel_po_phiziologii_i_meditsine_dali_za_lekarstva_ot_parazitov,https://chrdk.ru/,05.10.2015,Миллионы жизней,Почему  «скучная» медицинская Нобелевка 2015 года на самом деле идеальна ,Ирина Якутенко,,История_Биология_Медицина_Микробиология_Нобелевская премия
https://chrdk.ru/sci/nobel_prize_in_economic_sciences_2016,https://chrdk.ru/,12.10.2016,Расписать все по пунктам,Премию имени Нобеля по экономике дали за работы по теории контрактов,Михаил Петров,,Экономика_Нобелевская премия
https://chrdk.ru/sci/noise_and_fury,https://chrdk.ru/,14.04.2017,Шум и ярость,Что мы знаем о влиянии звуков на здоровье человека,Михаил Петров,,Науки о живом_Нейронауки
https://chrdk.ru/sci/novye_otkrytija_zastavili_peresmotret_gipotezy_proiskhozhdenija_cheloveka,https://chrdk.ru/,22.09.2015,Развесистая эволюция,Новые виды людей опровергают все теории происхождения человека,,,История_Палеонтология
https://chrdk.ru/sci/nutrigenomics_part1,https://chrdk.ru/,07.07.2016,"Мы — то, что ели они",Как пищевые привычки наших предков изменили наши гены,Михаил Петров,,Науки о живом_Археология_История_Молекулярная биология_Биология_Еда_Интервью_Репортаж_Видео_Медицина_Выбор редакции
https://chrdk.ru/sci/nutrigenomics_part2,https://chrdk.ru/,13.11.2017,"Мы — то, что мы едим",Как еда меняет наш эпигеном,Михаил Петров,,Науки о живом_Молекулярная биология_Биология_Еда_Интервью_Российская наука_Медицина
https://chrdk.ru/sci/Oganov_interview,https://chrdk.ru/,05.05.2016,Я стараюсь избегать аморфных людей,Химик-кристаллограф Артем Оганов о науке и людях,,,Химия_Интервью_Российская наука
https://chrdk.ru/sci/okhotniki-za-antibiotikami,https://chrdk.ru/,20.09.2017,Охотники за антибиотиками,"Сначала искали в земле, сейчас — в интернете",Полина Лосева,,Молекулярная биология_Медицина
https://chrdk.ru/sci/old_diet_shortens_lifespan,https://chrdk.ru/,03.03.2017,Не ешь дедушку,"Старые организмы сокращают жизнь тем, кто их ест",Екатерина Боровикова,,Биология_Еда
https://chrdk.ru/sci/on-aging,https://chrdk.ru/,09.11.2017,Как посчитать старость,"О старости, возрасте и том, как они связаны",Инна Финочка,,Социология_Биология_Российская наука_Медицина
https://chrdk.ru/sci/oni-vse-ponimayut,https://chrdk.ru/,09.03.2017,Они все понимают,"Как думают кошки, собаки и другие домашние животные",Михаил Петров,,Нейронауки_Биология_Животные
https://chrdk.ru/sci/Organic_Bioelectronics,https://chrdk.ru/,24.02.2016,Живая электроника,"Роза-киборг, искусственный нейрон и другие гибриды живых существ и машин",Михаил Петров,,Физика_Науки о живом_Химия_Информационные технологии_Материаловедение_Молекулярная биология_Нейронауки_Футурология
https://chrdk.ru/sci/Orthonectida,https://chrdk.ru/,25.08.2016,Выживает простейший ,Биологическая эволюция не всегда идет по пути прогресса,Михаил Петров,,Науки о живом_Биотехнологии_Генетика_Биология_Животные_Интервью
https://chrdk.ru/sci/otkuda_vzyalos_polyarnoe_siyanie_na_korichnevom_karlike_vne_solnechnoi_sistemy,https://chrdk.ru/,18.08.2015,Полярное сияние на неудавшейся звезде,Откуда взялось полярное сияние на коричневом карлике вне Солнечной системы,Екатерина Боровикова,,Астрономия_Российская наука
https://chrdk.ru/sci/painters_vs_reality,https://chrdk.ru/,30.05.2016,Авторский взгляд,"Что знаменитые картины рассказывают нам о мире, окружавшем художников",Михаил Петров,,Науки о живом_История_Генетика_Палеонтология_Нейронауки_Биология_Животные_Климат_Еда_Медицина
https://chrdk.ru/sci/parmon_interview,https://chrdk.ru/,16.06.2016,Из солнечной в химическую,Интервью с Валентином Пармоном о его разработках,Алиса Веселкова,,Энергетика_Интервью_Российская наука_Технологии
https://chrdk.ru/sci/peer_review_dice,https://chrdk.ru/,29.06.2017,Бросающим жребий во имя науки,Кто такой анонимный рецензент и зачем ему поставили памятник,Иван Шунин,,История_Технологии
https://chrdk.ru/sci/pesticides_in_salmon,https://chrdk.ru/,07.06.2016,Лосось и ДДТ,Как тихоокеанские лососи накапливают пестициды,,,Биология_Российская наука_Наука в университетах_Экология_Выбор редакции
https://chrdk.ru/sci/pete-jackson-amrc-interview,https://chrdk.ru/,15.11.2017,"«Эволюция микробов неизбежна, и ее ускоряют передозировки антибиотиков»",Биолог Питер Джексон о резистентных бактериях и новых антибиотиках,Алиса Веселкова,,Науки о живом_Интервью_Микробиология
https://chrdk.ru/sci/phiziki_nashli_gravtatsionnye_volny,https://chrdk.ru/,12.02.2016,Пространство волнуется раз,Зачем ловили гравитационные волны и как они изменят представление о Вселенной,Михаил Петров,,Физика_Астрономия_Футурология_Российская наука
https://chrdk.ru/sci/physicsnobelprize2016,https://chrdk.ru/,04.10.2016,Фундаментальные вихри,Нобелевку по физике дали за топологические вихри,,,Физика_Российская наука_Нобелевская премия
https://chrdk.ru/sci/placebo_effect,https://chrdk.ru/,10.02.2017,Сила мысли,Эффект плацебо: как пустышка без лекарства влияет на организм,Екатерина Боровикова,,Медицина
https://chrdk.ru/sci/planet_definition,https://chrdk.ru/,27.03.2017,Плутон в оппозиции,"Что мы называем планетой, как так вышло и кто с этим не согласен",Иван Шунин,,Астрономия
https://chrdk.ru/sci/plums_in_a_pudding,https://chrdk.ru/,28.04.2017,Изюминки материи,120 лет открытию электрона,Екатерина Боровикова,,Физика_История
https://chrdk.ru/sci/pluto-now-and-then,https://chrdk.ru/,28.09.2017,Новейшие горизонты,Что мы знаем о Плутоне спустя два года после визита к карликовой планете «Новых горизонтов»,Влад Ваховский,,Планетология
https://chrdk.ru/sci/pochemu_sinoptiki_tak_plokho_predskazyvajut_pogodu,https://chrdk.ru/,02.09.2015,Бабочка и глобальное потепление,Почему синоптики так плохо предсказывают погоду,,,История_Климат_Изменение климата
https://chrdk.ru/sci/pochemu_uchenye_ne_mogut_rasshifrovat_pismennost_ostrova_pashi,https://chrdk.ru/,16.05.2016,Шифровка с острова Пасхи, Почему ученые не могут расшифровать письменность острова Пасхи,Екатерина Боровикова,,История_Лингвистика_Выбор редакции
https://chrdk.ru/sci/poedatel-solntca,https://chrdk.ru/,22.08.2017,Поедатель Солнца,"Лучшие фотографии, сделанные во время полного солнечного затмения 21 августа 2017-го",Егор Быковский,,Астрономия_Планетология
https://chrdk.ru/sci/poholodanie_v_kontse_antichnosti_svyazali_s_chumoi_i_pereseleniem_narodov,https://chrdk.ru/,09.02.2016,Холод перемен,Изменение климата в конце Античности связали с чумой и укреплением халифата,Екатерина Боровикова,,История_Климат_Российская наука_Наука в университетах
https://chrdk.ru/sci/priklucheniya_apparata_fily_na_komete_churumova_gerasimenko,https://chrdk.ru/,12.11.2015,Успеть за 60 часов,Приключения аппарата «Филы» на комете Чурюмова—Герасименко,Екатерина Боровикова,,История_Космос_Репортаж_Видео
https://chrdk.ru/sci/protokoly_sionskikh_mudretsov,https://chrdk.ru/,23.07.2015,Великие подделки: «Протоколы сионских мудрецов»,Как бульварная литература породила теорию жидомасонского заговора,,,История
https://chrdk.ru/sci/proxima_b,https://chrdk.ru/,24.08.2016,Астрономы нашли самую близкую землеподобную планету,Ближе уже не будет,Екатерина Боровикова,,Астрономия_Футурология
https://chrdk.ru/sci/pyaterka_samyh_populyarnyh_kandidatov_v_ubiytsy_dinozavrov,https://chrdk.ru/,25.04.2016,От далеких сверхновых до привычных цветковых ,Пятерка самых популярных кандидатов в убийцы динозавров,Михаил Петров,,История_Биология_Животные
https://chrdk.ru/sci/quantifiers,https://chrdk.ru/,05.08.2016,"Один, два, три... много","Дети усваивают понятия «все», «большинство» и подобные в возрасте пяти лет",Екатерина Боровикова,,Психология_Интервью_Российская наука_Лингвистика
https://chrdk.ru/sci/quantum_life,https://chrdk.ru/,22.11.2016,Квантовая жизнь,Возможны ли квантовые процессы в живой материи и зачем они там нужны?,Михаил Петров,,Физика_Науки о живом_Нейронауки_Биология_Животные
https://chrdk.ru/sci/radioastron_otmechaet_chetyrehletie_na_orbite,https://chrdk.ru/,18.07.2015,Телескоп больше Земли,«РадиоАстрон» отмечает четырехлетие на орбите,Екатерина Боровикова,,Астрономия_Российская наука
https://chrdk.ru/sci/radioastron_pomozhet_proverit_teoriu_otnositelnosti_s_novoi_tochnostu,https://chrdk.ru/,20.07.2015,Медленное время,«Радиоастрон» поможет проверить теорию относительности с новой точностью,Екатерина Боровикова,,Астрономия_Российская наука
https://chrdk.ru/sci/RATAN,https://chrdk.ru/,09.09.2016,Опять не инопланетяне,"Как возник слух, что телескоп РАТАН–600 принял сигнал от инопланетян",Екатерина Боровикова,,Астрономия_Интервью_Российская наука
https://chrdk.ru/sci/reconstructing_rna_life,https://chrdk.ru/,19.09.2016,О происхождении жизни и РНК,Как ученые ищут подтверждение теории РНК-мира,Дмитрий Лебедев,,Химия_Молекулярная биология_Российская наука
https://chrdk.ru/sci/robots_in_disguise,https://chrdk.ru/,20.04.2017,Свой среди чужих,"Как роботы уживаются с пчелами, тараканами и рыбами",Михаил Петров,,Науки о живом_Робототехника
