path,source,url,date,title,subtitle,author,rubrics,tags,genre
chrdk.ru/news/news_arctic_toothy_bird.txt,https://chrdk.ru/,https://chrdk.ru/news/arctic_toothy_bird,31.12.2016,Арктические зубастые птицы жили в тепле,,,,Палеонтология_Животные_Климат,Новости
chrdk.ru/news/news_arheologi_mgu_izuchili_stoyanku_drevnego_cheloveka_pod_vladimirom.txt,https://chrdk.ru/,https://chrdk.ru/news/arheologi_mgu_izuchili_stoyanku_drevnego_cheloveka_pod_vladimirom,14.04.2016,Археологи МГУ изучили стоянку древнего человека под Владимиром,,,,Археология_История_Российская наука_Наука в университетах_МГУ им. М.В. Ломоносова,Новости
chrdk.ru/news/news_arkheologi-nashli-gorod-vremen-akkadskoi-imperii-ryadom-s-islamskim-gosudarstvom.txt,https://chrdk.ru/,https://chrdk.ru/news/arkheologi-nashli-gorod-vremen-akkadskoi-imperii-ryadom-s-islamskim-gosudarstvom,08.11.2016,Археологи нашли город времен Аккадской империи рядом с «Исламским государством»,,,,,Новости
chrdk.ru/news/news_arkheologi-nashli-prichinu-poyavleniya-neravenstva-v-obshchestve-neolita.txt,https://chrdk.ru/,https://chrdk.ru/news/arkheologi-nashli-prichinu-poyavleniya-neravenstva-v-obshchestve-neolita,17.11.2017,Археологи нашли причину появления неравенства в обществе неолита,,,,Археология_Социология,Новости
chrdk.ru/news/news_arkheologi-omolodili-ryad-nakhodok-iz-altaya.txt,https://chrdk.ru/,https://chrdk.ru/news/arkheologi-omolodili-ryad-nakhodok-iz-altaya,13.11.2017,Археологи «омолодили» ряд находок из Алтая и Евразийских степей,,,,Археология_Российская наука,Новости
chrdk.ru/news/news_arkheologi-rekonstruirovali-byt-rabochikh-kopei-tcarya-solomona.txt,https://chrdk.ru/,https://chrdk.ru/news/arkheologi-rekonstruirovali-byt-rabochikh-kopei-tcarya-solomona,20.01.2017,Археологи реконструировали быт рабочих «Копей царя Соломона»,,,,Археология,Новости
chrdk.ru/news/news_arkticheskiy_detektor_poka_ne_obnaruzhil_sterilnoe_neitrino.txt,https://chrdk.ru/,https://chrdk.ru/news/arkticheskiy_detektor_poka_ne_obnaruzhil_sterilnoe_neitrino,10.08.2016,Антарктический детектор пока не обнаружил стерильное нейтрино,,,,Физика,Новости
chrdk.ru/news/news_arktika-okazalas-svalkoi-musora.txt,https://chrdk.ru/,https://chrdk.ru/news/arktika-okazalas-svalkoi-musora,20.04.2017,Арктика оказалась «свалкой» пластикового мусора из Атлантики,,,,Экология,Новости
chrdk.ru/news/news_ars_electronika.txt,https://chrdk.ru/,https://chrdk.ru/news/ars_electronika,07.06.2016,Лаборатория Земля. Политех,,,,История_Космос_Музей,Новости
chrdk.ru/news/news_artemisia_vs_tuberculosis.txt,https://chrdk.ru/,https://chrdk.ru/news/artemisia_vs_tuberculosis,28.12.2016,Полынь поможет бороться с туберкулезом,,,,Молекулярная биология_Медицина_Микробиология,Новости
chrdk.ru/news/news_artrit-u-zhitelei-azii-svyazan-s-rostom.txt,https://chrdk.ru/,https://chrdk.ru/news/artrit-u-zhitelei-azii-svyazan-s-rostom,05.07.2017,Частый артрит у жителей Азии связан с низким ростом,,,,Генетика,Новости
chrdk.ru/news/news_asgardian_sat.txt,https://chrdk.ru/,https://chrdk.ru/news/asgardian_sat,08.06.2017,Самопровозглашенное государство запустит на орбиту хранилище данных,,,,Космос_Технологии,Новости
chrdk.ru/news/news_asgard_archaea.txt,https://chrdk.ru/,https://chrdk.ru/news/asgard_archaea,17.01.2017,Эукариоты вышли из Асгарда,,,,,Новости
chrdk.ru/news/news_asteroid_ubivshiy_dinozavrov_unichtozhil_93_mlekopitaushhih.txt,https://chrdk.ru/,https://chrdk.ru/news/asteroid_ubivshiy_dinozavrov_unichtozhil_93_mlekopitaushhih,20.06.2016,"Астероид, убивший динозавров, уничтожил 93% млекопитающих",,,,Науки о живом_Палеонтология_Животные_Динозавры,Новости
chrdk.ru/news/news_astrofiziki_budut_issledovat_zarodyshi_chernyh_dyr_po_gravitatsionnym_volnam.txt,https://chrdk.ru/,https://chrdk.ru/news/astrofiziki_budut_issledovat_zarodyshi_chernyh_dyr_po_gravitatsionnym_volnam,27.06.2016,Астрофизики будут исследовать «зародыши» черных дыр по гравитационным волнам,,,,Физика_Астрономия_Космос,Новости
chrdk.ru/news/news_astrofiziki_pridumali_kak_tochno_izmerit_gravitatsionnuu_postoyannuu_iz_kosmosa.txt,https://chrdk.ru/,https://chrdk.ru/news/astrofiziki_pridumali_kak_tochno_izmerit_gravitatsionnuu_postoyannuu_iz_kosmosa,18.05.2016,"Астрофизики придумали, как точно измерить гравитационную постоянную из космоса",,,,Физика_Астрономия_Космос,Новости
chrdk.ru/news/news_astronomy-opisali-izluchenie-chernoi-dyry-s-vualyu.txt,https://chrdk.ru/,https://chrdk.ru/news/astronomy-opisali-izluchenie-chernoi-dyry-s-vualyu,22.11.2017,Астрономы описали излучение черной дыры с «вуалью»,,,,Астрономия_Российская наука,Новости
chrdk.ru/news/news_astronomy-poimali-koriolisa.txt,https://chrdk.ru/,https://chrdk.ru/news/astronomy-poimali-koriolisa,28.03.2017,Астрономы «поймали» на Солнце силу Кориолиса,,,,Физика_Астрономия,Новости
chrdk.ru/news/news_astronomy_sfotografirovali_zvezdu_gipergigant_etu_kilya_v_maksimalnom_razreshenii.txt,https://chrdk.ru/,https://chrdk.ru/news/astronomy_sfotografirovali_zvezdu_gipergigant_etu_kilya_v_maksimalnom_razreshenii,20.10.2016,Звезду-гипергигант Эту Киля сфотографировали в максимальном разрешении,,,,Физика_Астрономия_Космос,Новости
chrdk.ru/news/news_atcteki-i-salmonella.txt,https://chrdk.ru/,https://chrdk.ru/news/atcteki-i-salmonella,20.02.2017,Цивилизацию ацтеков могла погубить бактерия сальмонеллы,,,,История_Биология_Микробиология_Антропология,Новости
chrdk.ru/news/news_ateroskleroz-mozhno-predskazat-bez-analizov.txt,https://chrdk.ru/,https://chrdk.ru/news/ateroskleroz-mozhno-predskazat-bez-analizov,14.11.2017,Риск атеросклероза можно предсказать без сдачи анализов,,,,Медицина,Новости
chrdk.ru/news/news_australian_venomous_injuries.txt,https://chrdk.ru/,https://chrdk.ru/news/australian_venomous_injuries,18.01.2017,"Пчелы и осы опаснее для австралийцев, чем змеи и пауки",,,,Биология_Животные,Новости
chrdk.ru/news/news_avialainer-ms-21-vpervye-ispytali-s-rossiiskimi-dvigatelyami.txt,https://chrdk.ru/,https://chrdk.ru/news/avialainer-ms-21-vpervye-ispytali-s-rossiiskimi-dvigatelyami,15.11.2017,Авиалайнер МС-21 впервые испытали с российскими двигателями,,,,Российская наука_Технологии,Новости
