path,source,date,title,subtitle,author,rubrics,tags
chrdk.ru/news/news_infektcii-uderzhivayut-zhitelei-yuzhnykh-stran-v-nishchete,https://chrdk.ru/,27.07.2017,Инфекции удерживают жителей южных стран в нищете,,,,Экономика_Медицина_Экология
chrdk.ru/news/news_informatciyu-na-odin-atom,https://chrdk.ru/,13.03.2017,Информацию впервые записали на один атом,,,,Физика_Материаловедение
chrdk.ru/news/news_inostrannyi-servis-priznal-rossiiskogo-uchenogo,https://chrdk.ru/,23.11.2017,Иностранный сервис признал российского ученого лучшим рецензентом года,,,,Российская наука
chrdk.ru/news/news_insecticides_threaten_bees,https://chrdk.ru/,29.06.2017,Популярные инсектициды все-таки опасны для пчел,,,,Науки о живом_Химия_Животные
chrdk.ru/news/news_InspiRussia_hackathon,https://chrdk.ru/,12.09.2016,"В Иннополисе пройдет хакатон, посвященный финансовым технологиям",,,,Информационные технологии_Анонс
chrdk.ru/news/news_intellektualnaya-skromnost-ne-zavisit,https://chrdk.ru/,21.03.2017,Интеллектуальная скромность не зависит от религии и политических взглядов,,,,Психология
chrdk.ru/news/news_intensivnaya_ohota_postavila_tri_sotni_vidov_mlekopitaushhih_na_gran_vymiraniya,https://chrdk.ru/,19.10.2016,Интенсивная охота поставила три сотни видов млекопитающих на грань вымирания,,,,Науки о живом_Животные_Экология
chrdk.ru/news/news_invitation_by_vibration,https://chrdk.ru/,01.03.2017,"Гусеницы скребут анусом о лист, чтобы собраться вместе",,,,Физика_Животные
chrdk.ru/news/news_inzhenery-predstavili-protez-ruki-kotoryi-vidit-formu-predmetov,https://chrdk.ru/,03.05.2017,"Инженеры представили протез руки, который «видит» форму предметов",,,,Технологии
chrdk.ru/news/news_inzhenery-sozdali-bumagu-dlya-govoryashchei-gazety,https://chrdk.ru/,16.05.2017,Инженеры создали «бумагу» для говорящей газеты,,,,Материаловедение
chrdk.ru/news/news_inzhenery-uluchshili-svetootrazhayushchuyu-plenku-glaz-babochki,https://chrdk.ru/,27.06.2017,Cветоотражающую пленку «глаз мотылька» сделали тверже и дешевле,,,,Материаловедение
chrdk.ru/news/news_inzhenery-vosproizveli-tcikl,https://chrdk.ru/,29.03.2017,Инженеры воспроизвели менструальный цикл «в пробирке»,,,,Биотехнологии
chrdk.ru/news/news_inzhenery_iz_mti_uprostili_volosatuu_3d_pechat,https://chrdk.ru/,21.06.2016,Инженеры из МТИ упростили «волосатую» 3D-печать,,,,Информационные технологии_Нанотехнологии_Репортаж_Видео_Технологии
chrdk.ru/news/news_ioga-i-meditatciya-vliyayut-na-ekspressiyu-genov,https://chrdk.ru/,20.06.2017,Йога и медитация влияют на экспрессию генов,,,,Молекулярная биология
chrdk.ru/news/news_iprometheus_2016,https://chrdk.ru/,20.01.2017,Стартовал прием заявок на участие во всероссийской интернет-премии «Прометей-2016»,,,,Конкурс_Анонс
chrdk.ru/news/news_iron_in_brains,https://chrdk.ru/,06.09.2016,Магнитные наночастицы могут проникать в мозг из городского воздуха,,,,Физика_Нейронауки_Биология
chrdk.ru/news/news_ischerpyvayushche-rassmotreli-plenki,https://chrdk.ru/,14.11.2017,Российские физики исчерпывающе изучили золотые пленки,,,,Материаловедение_Российская наука
chrdk.ru/news/news_iskusstvennaya-matka-dlya-yagnyat,https://chrdk.ru/,25.04.2017,Ученые создали искусственную матку для ягнят,,,,Биотехнологии_Медицина
chrdk.ru/news/news_iskusstvennaya-nervnaya-tkan,https://chrdk.ru/,07.04.2017,Причину тяжелого заболевания мозга выявили с помощью искусственной нервной ткани,,,,Нейронауки
chrdk.ru/news/news_iskusstvennaya-pautina-kak-shelk,https://chrdk.ru/,10.07.2017,Новая искусственная паутина экологична и прочна как шелк,,,,Химия_Материаловедение
chrdk.ru/news/news_iskusstvennyi-intellekt-vyigral-pokernyi-turnir,https://chrdk.ru/,31.01.2017,Искусственный интеллект выиграл покерный турнир,,,,Информационные технологии
chrdk.ru/news/news_iskusstvennyi_intellekt_nauchilsya_predskazyvat_resheniya_espch,https://chrdk.ru/,24.10.2016,Искусственный интеллект научился предсказывать решения ЕСПЧ,,,,Математика_Информационные технологии
chrdk.ru/news/news_ispolzovat_guppi_protiv_komarov_ne_tak_bezopasno_kak_schitalos_ranee,https://chrdk.ru/,27.10.2016,"Использовать гуппи против комаров не так безопасно, как считалось ранее",,,,Животные_Экология
chrdk.ru/news/news_issledovanie-pokazhet-deistvie-protivoepilepticheskikh-preparatov,https://chrdk.ru/,13.11.2017,Масштабное исследование покажет действие противоэпилептических препаратов на здоровье плода,,,,Российская наука_Медицина
chrdk.ru/news/news_issledovateli-iz-rossii-i-belarusi-izmerili-soderzhanie-toksichnogo-oksida-v-mozge,https://chrdk.ru/,24.11.2017,Исследователи из России и Беларуси измерили содержание токсичного оксида в мозге,,,,Биология_Российская наука
chrdk.ru/news/news_istreblenie-slonov,https://chrdk.ru/,21.02.2017,Истребление слонов в центральной Африке определили по навозным кучам,,,,Биология_Животные
chrdk.ru/news/news_itmo-nabiraet-v-magu-po-nauchnoi-kommunikatcii,https://chrdk.ru/,14.07.2017,ИТМО снова набирает студентов в магистратуру по научной коммуникации,,,,Образование
chrdk.ru/news/news_itmo-vyigrali-chempionat-mira-po-programmirovaniyu-v-sedmoi-raz,https://chrdk.ru/,25.05.2017,Студенты университета ИТМО выиграли чемпионат мира по программированию в седьмой раз,,,,Информационные технологии
chrdk.ru/news/news_ITMO_magister,https://chrdk.ru/,28.06.2016,ИТМО набирает студентов в магистратуру по научным коммуникациям,,,,Наука в университетах
chrdk.ru/news/news_ITMO_metafast,https://chrdk.ru/,17.06.2016,Биологи написали программу для анализа совокупности генов,,,,Информационные технологии_Молекулярная биология_Российская наука_Наука в университетах
chrdk.ru/news/news_ivan_IV_portrait,https://chrdk.ru/,11.11.2017,Историки и физики разглядели прижизненный портрет Ивана Грозного,,,,Физика_История_Российская наука_Технологии
chrdk.ru/news/news_iz-42-poslednikh-snimkov-kassini-sdelali-masshtabnoe-foto-saturna,https://chrdk.ru/,27.11.2017,Из 42 последних снимков «Кассини» сделали масштабное фото Сатурна,,,,Астрофизика
chrdk.ru/news/news_iz-gryazi-v-muzei-v-kitae-naiden-novyi-vid-pernatykh-dinozavrov,https://chrdk.ru/,12.11.2016,Из грязи в музей: в Китае найден новый вид пернатых динозавров,,,,
chrdk.ru/news/news_iz-immunnoi-sistemy-bakterii-sdelali-magnitofon,https://chrdk.ru/,24.11.2017,Из иммунной системы бактерии сделали магнитофон,,,,Молекулярная биология_Биология
chrdk.ru/news/news_iz-za-smartfonov-podrostki-massovo-ne-vysypayutsya,https://chrdk.ru/,19.10.2017,Из-за смартфонов подростки массово не высыпаются,,,,Психология_Социология
chrdk.ru/news/news_izbavit-ot-lishnikh-khromosom,https://chrdk.ru/,17.08.2017,Найден способ избавить клетки человека от лишних хромосом,,,,Генетика_Биология
chrdk.ru/news/news_izbiratelnaya-blokirovka-tcitokinov-pomozhet,https://chrdk.ru/,08.11.2017,Избирательная блокировка цитокинов поможет в лечении аутоиммунных заболеваний,,,,Молекулярная биология
chrdk.ru/news/news_izmenenie-klimata-sdvigaet-pavodki-v-evrope,https://chrdk.ru/,11.08.2017,Изменение климата сдвигает паводки в Европе,,,,Климат
chrdk.ru/news/news_izobretena-fleshka-dlya-diagnostiki-vich,https://chrdk.ru/,25.11.2016,Изобретена флешка для диагностики ВИЧ,,,,
chrdk.ru/news/news_izuchenie_zaikaushhihsya_myshei_pomozhet_v_lechenie_rasstroistv_rechi_cheloveka,https://chrdk.ru/,15.04.2016,"Чтобы лечить людей, ученые создали заикающихся мышей",,,,Науки о живом_Генетика_Биология_Животные
chrdk.ru/news/news_izverzhenie_filippinskogo_vulkana_zatmilo_globalnoe_poteplenie,https://chrdk.ru/,12.08.2016,Извержение филиппинского вулкана затмило глобальное потепление,,,,Физика_Геология_Информационные технологии_География
chrdk.ru/news/news_iz_pyli_komety_churumova_gerasimenko_mozhno_poluchit_komponenty_rnk,https://chrdk.ru/,18.05.2016,Из пыли кометы Чурюмова — Герасименко можно получить компоненты РНК,,,,Астрономия_Науки о живом_Химия_Молекулярная биология_Российская наука_Репортаж_Видео
chrdk.ru/news/news_jets-were-seen,https://chrdk.ru/,08.09.2017,«Гайя» случайно нашла у квазаров длинные «хвосты»,,,,Астрофизика
chrdk.ru/news/news_justinianic_plague,https://chrdk.ru/,01.09.2016,"Биологи восстановили геном чумной палочки, вызвавшей пандемию в VI веке нашей эры",,,,Археология_История_Генетика_Микробиология_Антропология
chrdk.ru/news/news_kak-babki,https://chrdk.ru/,19.06.2017,"Американские подростки малоподвижны, как старики",,,,Социология
chrdk.ru/news/news_kak-bozhya-korovka-skladyvaet-krylya,https://chrdk.ru/,15.05.2017,"Ученые разобрались, как божья коровка складывает крылья",,,,Науки о живом_Материаловедение_Биология
chrdk.ru/news/news_kak-chelovechestvo-pomnit-ob-aviakatastrofakh,https://chrdk.ru/,06.04.2017,"Википедия показала, как человечество помнит об авиакатастрофах",,,,Социология
chrdk.ru/news/news_kak-delat-kirpichi-na-marse,https://chrdk.ru/,28.04.2017,"Инженеры показали, как делать кирпичи на Марсе",,,,Материаловедение_Космос
chrdk.ru/news/news_kak-ebola-puteshestvovala,https://chrdk.ru/,13.04.2017,"Генетики показали, как Эбола путешествовала по Западной Африке",,,,Медицина
chrdk.ru/news/news_kak-flamingo-stoyat-na-odnoi-noge,https://chrdk.ru/,24.05.2017,Фламинго умеют стоять на одной ноге и после смерти,,,,Животные
chrdk.ru/news/news_kak-kamyshovki-razlichayut-vostok-i-zapad,https://chrdk.ru/,12.11.2017,"Ученые показали, как камышовки различают восток и запад",,,,Физика_Науки о живом_Животные_Российская наука
chrdk.ru/news/news_kak-khakaton-no-hardaton,https://chrdk.ru/,20.04.2017,Аналог хакатона на тему интернета вещей пройдет в Сколтехе,,,,Информационные технологии
chrdk.ru/news/news_kak-komary-ubegayut-ot-svoikh-zhertv,https://chrdk.ru/,20.10.2017,"Ученые объяснили, как комары убегают от своих жертв",,,,Науки о живом_Животные
chrdk.ru/news/news_kak-pechatat-gologrammy-na-struinom-printere,https://chrdk.ru/,26.11.2017,"Ученые из ИТМО придумали, как печатать голограммы на струйном принтере",,,,Материаловедение_Российская наука
chrdk.ru/news/news_kak-pokachivayutsya-molekuly,https://chrdk.ru/,23.11.2017,"Физики проследили, как «покачиваются» молекулы в белковых кристаллах",,,,Физика_Российская наука
chrdk.ru/news/news_kalium_database,https://chrdk.ru/,20.06.2016,Биохимики собрали базу данных ядов скорпионов,,,,Информационные технологии_Молекулярная биология_Биология
chrdk.ru/news/news_kamennye_orudiya_obezyan_mogut_zaputat_uchenyh,https://chrdk.ru/,21.10.2016,«Каменные орудия» обезьян могут запутать археологов,,,,Науки о живом_Археология_Животные
chrdk.ru/news/news_kannabinoidy-gippokamp-ot-epilepsiya,https://chrdk.ru/,22.03.2017,Каннабиноиды защитили гиппокамп от эпилепсии,,,,Нейронауки_Биология_Медицина
chrdk.ru/news/news_kannabis-umenshaet-uroven-dofamina,https://chrdk.ru/,30.11.2016,Каннабис снижает уровень дофамина,,,,
chrdk.ru/news/news_kapli-vody-vzryvayutsya-grafitom-chtoby-tushit,https://chrdk.ru/,15.11.2017,"Капли воды взрываются графитом, чтобы тушить пожары",,,,Российская наука_Технологии
chrdk.ru/news/news_karshering-pomogaet,https://chrdk.ru/,07.07.2017,Принуждение к райдшерингу ускоряет городской трафик почти в два раза,,,,Социология_Урбанистика
chrdk.ru/news/news_kartinki_i_video_mozhno_budet_iskat_po_nabrosku,https://chrdk.ru/,03.06.2016,Поисковик ищет видео и картинки по наброску,,,,Математика_Информационные технологии_Футурология_Репортаж_Видео
chrdk.ru/news/news_kartofan-na-marse,https://chrdk.ru/,10.03.2017,Куст картофеля вырос почти на Марсе,,,,Космос_Биология_Растения
chrdk.ru/news/news_kazan_quantum_network,https://chrdk.ru/,08.08.2016,В России запустили первый сегмент квантовой сети,,,,Информационные технологии_Российская наука_Наука в университетах
chrdk.ru/news/news_kern-detektiv,https://chrdk.ru/,04.09.2017,Антарктический лед уличил вулкан в порче озонового слоя и потеплении,,,,Климат_Гляциология
chrdk.ru/news/news_khimikaty-v-marianskoi-vpadine,https://chrdk.ru/,15.02.2017,Химикаты полувековой давности нашли в Марианской впадине,,,,Экология
chrdk.ru/news/news_khimiki_sozdali_datchik_dlia_brzopasnogo_zagara,https://chrdk.ru/,30.05.2016,Химики создали нательный датчик для безопасного загара,,,,Химия_Технологии
chrdk.ru/news/news_khishchnaya-puzyrchatka-kopit-geny-nuzhnye-ei-dlya-okhoty,https://chrdk.ru/,16.05.2017,"Хищная пузырчатка «копит» гены, нужные ей для охоты",,,,Науки о живом_Генетика_Биология
chrdk.ru/news/news_khobbit--vykhodets-iz-afriki,https://chrdk.ru/,24.04.2017,«Индонезийский хоббит» оказался древним выходцем из Африки,,,,Палеонтология_Антропология
chrdk.ru/news/news_khochesh-ponyat-sobesednika-zakroi-glaza,https://chrdk.ru/,11.10.2017,Хочешь понять собеседника — закрой глаза,,,,Психология
chrdk.ru/news/news_kholodny-marsu-voda-iz-lednikov,https://chrdk.ru/,19.10.2017,По древнему холодному и ледяному Марсу текла вода из тающих ледников,,,,Астрофизика
chrdk.ru/news/news_khomyaki--migranty,https://chrdk.ru/,09.11.2017,Европейские хомяки оказались мигрантами с Кавказа,,,,Науки о живом_Животные
chrdk.ru/news/news_khorosho-i-plokho,https://chrdk.ru/,08.08.2017,Counterstrike уменьшает серое вещество в гиппокампе,,,,Нейронауки
chrdk.ru/news/news_khudozhniki-vidyat-statichnye-obekty-arkhitektory-dinamichnye-granitcy,https://chrdk.ru/,29.06.2017,"Художники видят статичные объекты, архитекторы — динамичные границы",,,,Психология_Социология_Лингвистика
chrdk.ru/news/news_kishechnaya_palochka_mozhet_byt_prichinoi_razvitiya_boleznei_parkinsona_i_altsgeimera,https://chrdk.ru/,06.10.2016,Кишечная палочка может быть причиной болезней Паркинсона и Альцгеймера,,,,Науки о живом_Нейронауки_Медицина
chrdk.ru/news/news_kishechnye-bakterii-ne-dayut-lyudyam-khudet,https://chrdk.ru/,04.01.2017,Кишечные бактерии не дают людям худеть,,,,Еда_Микробиология
chrdk.ru/news/news_kishechnye-mikroby-pomogayut-borotsya-s-grippom,https://chrdk.ru/,04.08.2017,Кишечные микробы помогают бороться с гриппом,,,,Биология_Микробиология
chrdk.ru/news/news_kitaiskii-adrenalin-vedet-sebya-neobychno,https://chrdk.ru/,25.07.2017,Китайский адреналин из российской аптеки ведет себя необычно,,,,Химия_Биология
chrdk.ru/news/news_kladbishche-drevnikh-novgorodtcev,https://chrdk.ru/,11.11.2017,Впервые найдено кладбище древних новгородцев,,,,Археология_История_Российская наука
chrdk.ru/news/news_kletchatka_oslablyaet_allergiu_na_arahis_u_myshei,https://chrdk.ru/,22.06.2016,Клетчатка ослабляет аллергию на арахис у мышей,,,,Биология_Медицина_Микробиология
chrdk.ru/news/news_kletki-kozhi-vylechili-myshei-s-bolnymi-lapami,https://chrdk.ru/,09.08.2017,Перепрограммированные клетки кожи вылечили мышей с больными лапами,,,,Генетика_Молекулярная биология
chrdk.ru/news/news_kletki-krichat-ob-opasnosti,https://chrdk.ru/,26.06.2017,Установлен механизм передачи сигнала тревоги из кишечника в мозг,,,,Нейронауки_Биология
chrdk.ru/news/news_kletochnoi-membrany-zhivoi-kletki-v-nanomasshtabe,https://chrdk.ru/,31.05.2017,Получено первое изображение мембраны живой клетки в наномасштабе,,,,Молекулярная биология_Биология
chrdk.ru/news/news_klitoriya-pomogla-vyvesti-pervye-sinie-khrizantemy,https://chrdk.ru/,26.07.2017,Клитория помогла вывести первые синие хризантемы,,,,Генетика_Биология_Растения
chrdk.ru/news/news_knowledge_recklessness_prediction,https://chrdk.ru/,16.03.2017,Найдена связь между преступным умыслом и активностью мозга,,,,Социология_Нейронауки
chrdk.ru/news/news_kofein-protiv-parkinsona,https://chrdk.ru/,09.03.2017,Кофеин эффективен против болезней Альцгеймера и Паркинсона,,,,
chrdk.ru/news/news_kogda-lyudi-stali-osedlymi,https://chrdk.ru/,29.03.2017,"Мыши помогли выяснить, когда люди стали оседлыми",,,,Археология_Животные
chrdk.ru/news/news_kogda-zhili-iskopaemye-dikobrazy,https://chrdk.ru/,26.11.2017,"Ученые выяснили, когда жили ископаемые дикобразы",,,,Палеонтология_Российская наука
chrdk.ru/news/news_koleblyushchiesya-galaktiki,https://chrdk.ru/,27.10.2017,Телескоп «Хаббл» обнаружил колеблющиеся галактики,,,,Астрономия
chrdk.ru/news/news_kolonii-bakterii-po-dobrososedski,https://chrdk.ru/,11.04.2017,Колонии бактерий взаимодействуют по-добрососедски,,,,Биология_Микробиология
chrdk.ru/news/news_komarov_privlekaet_gormon_stressa_vyyasnili_amerikanskie_biologi,https://chrdk.ru/,11.08.2016,"Комаров привлекает гормон стресса, выяснили американские биологи",,,,Науки о живом_Животные_Медицина
chrdk.ru/news/news_komary_umeut_opredelyat_aromat_cheloveka_na_osnove_ego_vkusa_i_zapaha,https://chrdk.ru/,10.10.2016,Комары умеют определять аромат человека на основе его вкуса и запаха,,,,Науки о живом_Биология_Медицина
chrdk.ru/news/news_kompaktnye-gazovye-sensory-dlya-aes,https://chrdk.ru/,13.11.2017,Газовые сенсоры для АЭС и космических кораблей работают при комнатной температуре,,,,Физика_Химия_Материаловедение_Российская наука
chrdk.ru/news/news_komponent-kosmetiki-mozhet-byt-sverkhprovodnikom,https://chrdk.ru/,04.10.2017,Компонент косметики может быть сверхпроводником,,,,Материаловедение
chrdk.ru/news/news_komputernaya_mysh_izmeryaet_uroven_stressa,https://chrdk.ru/,27.04.2016,Компьютерная мышь измеряет уровень стресса,,,,Технологии
chrdk.ru/news/news_kompyuter-nauchili-nakhodit-bolnye-eritrotcity,https://chrdk.ru/,19.10.2017,Компьютер научили находить больные эритроциты,,,,Информационные технологии_Биология_Медицина
chrdk.ru/news/news_kompyuternaya-model-vs-captcha,https://chrdk.ru/,26.10.2017,"Создана компьютерная модель, способная пройти тест CAPTCHA",,,,Информационные технологии
chrdk.ru/news/news_kontcentratciya-gaza-bet-rekordy,https://chrdk.ru/,31.10.2017,Концентрация углекислого газа в атмосфере бьет рекорды,,,,Климат_Изменение климата
chrdk.ru/news/news_kontratceptiv-iz-kornya-oduvanchika,https://chrdk.ru/,15.05.2017,Ученые получили контрацептив из корня одуванчика,,,,Молекулярная биология_Биология
chrdk.ru/news/news_kontrolirovat-ferromagnetiki-lazerom,https://chrdk.ru/,11.11.2017,Российские ученые научились контролировать ферромагнетики лазером,,,,Физика
chrdk.ru/news/news_kopytnye-melchali,https://chrdk.ru/,17.03.2017,Копытные мельчали во время потепления,,,,Палеонтология
chrdk.ru/news/news_korally-ne-polagayutsya-na-sudbu,https://chrdk.ru/,29.08.2017,Кораллы не полагаются на судьбу при строительстве своих скелетов,,,,Биология_Экология
chrdk.ru/news/news_korally-poedayut-plastik,https://chrdk.ru/,15.11.2017,Кораллы поедают пластик из-за приятного вкуса,,,,Животные_Экология
chrdk.ru/news/news_kosmicheskie_polety_mogut_vyzyvat_bolezn_pecheni_vyyasnili_uchenye,https://chrdk.ru/,21.04.2016,Космические полеты оказались вредны для печени,,,,Космос_Животные_Футурология
chrdk.ru/news/news_kosmicheskie_tehnologii_ispolzuut_dlya_poiska_postelnyh_klopov,https://chrdk.ru/,08.08.2016,Космические технологии используют для поиска постельных клопов,,,,Науки о живом_Животные_Технологии_Выбор редакции
chrdk.ru/news/news_kost-i-lyudoedy,https://chrdk.ru/,10.08.2017,Человеческую кость из каменного века гравировали людоеды,,,,Археология
chrdk.ru/news/news_kostnye-implantaty,https://chrdk.ru/,10.11.2017,Созданные российскими учеными костные имплантаты прижились у крыс,,,,Материаловедение_Российская наука
chrdk.ru/news/news_kostnyi-mozg-otselit-v-iskusstvennuyu-kost,https://chrdk.ru/,08.05.2017,Донорский костный мозг предложили «отселить» в искусственную кость,,,,Материаловедение_Медицина
chrdk.ru/news/news_koty_okazalis_menee_chutkimi_roditelyami_chem_koshki,https://chrdk.ru/,12.08.2016,"Коты оказались менее чуткими родителями, чем кошки",,,,История_Животные
chrdk.ru/news/news_krasitel-e-171-mogut-priznat-kantcerogenom,https://chrdk.ru/,25.01.2017,Краситель Е 171 могут признать канцерогеном,,,,Химия_Еда
chrdk.ru/news/news_krasnoyarskie-uchenye-nauchili-kompyuter-obrabatyvat-meditcinskie-snimki,https://chrdk.ru/,27.11.2017,Красноярские ученые научили компьютер обрабатывать медицинские снимки,,,,Российская наука_Медицина_Технологии
chrdk.ru/news/news_krasnye-vodorosli-okazalis-vseyadnymi,https://chrdk.ru/,26.11.2017,Токсичные красные водоросли оказались всеядными,,,,Биология_Российская наука
chrdk.ru/news/news_krasota-ne-glavnoe,https://chrdk.ru/,20.02.2017,Экономисты разрушили стереотип «красивые больше зарабатывают»,,,,Психология_Социология_Экономика
chrdk.ru/news/news_kraudfandingovyi_sputnik_mayak_peredali_roskosmosu_dlya_zapuska,https://chrdk.ru/,23.09.2016,Краудфандинговый спутник «Маяк» передали «Роскосмосу» для запуска,,,,Космос_Российская наука_Технологии
chrdk.ru/news/news_kreozot-negativno-vliyaet-na-bakterii-vazhnye-dlya-zdorovya-lyudei,https://chrdk.ru/,27.11.2017,"Креозот негативно влияет на бактерии, важные для здоровья людей",,,,Биология
chrdk.ru/news/news_krestyane-uchilis-u-gunnov,https://chrdk.ru/,24.03.2017,Римские крестьяне перенимали образ жизни у гуннов,,,,Археология_История
chrdk.ru/news/news_krugi-pod-glazami-u-kinozlodeev,https://chrdk.ru/,05.04.2017,Лысина и круги под глазами — признаки кинозлодеев,,,,Социология
chrdk.ru/news/news_kuliki-zaputyvayut-khishchnikov-grafikom-vysizhivaniya,https://chrdk.ru/,28.11.2016,Кулики запутывают хищников графиком высиживания,,,,
chrdk.ru/news/news_kurenie-i-oralnyi-seks-povyshayut-risk,https://chrdk.ru/,20.10.2017,Курение и оральный секс повышают риск рака горла у мужчин,,,,Биология_Медицина_Статистика
chrdk.ru/news/news_kurkuma-blagotvorno-deistvuet-na-alkogolikov,https://chrdk.ru/,13.11.2017,Куркума благотворно действует на мышей-алкоголиков,,,,Биология_Российская наука
chrdk.ru/news/news_kvantovo-zaputannaya-chastitca,https://chrdk.ru/,20.06.2017,Квантово запутанная частица влияет на «напарницу» даже из космоса,,,,Физика_Квантовые технологии
chrdk.ru/news/news_kvantovymi-tochkami-mozhno-budet-upravlyat,https://chrdk.ru/,15.11.2017,Квантовыми точками можно будет управлять,,,,Российская наука_Квантовые технологии
chrdk.ru/news/news_kvanty-i-kubity,https://chrdk.ru/,01.03.2017,Квантовый компьютер может терять информацию,,,,Квантовые технологии
chrdk.ru/news/news_laba-po-nauke-22-aprelya,https://chrdk.ru/,21.04.2017,«Всероссийская лабораторная» по научной грамотности пройдет 22 апреля,,,,Бесконечная наука
chrdk.ru/news/news_laboratorka-v-subbotu,https://chrdk.ru/,17.03.2017,«Лабораторка» по устройству мира для школьников пройдет в субботу,,,,Физика_Химия_Биология
chrdk.ru/news/news_lamprey_brain_gene,https://chrdk.ru/,23.12.2016,Мозг миног и человека обязан развитием одному и тому же гену,,,,Генетика_Животные_Российская наука
chrdk.ru/news/news_lazer-dlya-izucheniya-atmosfery-i-meditciny,https://chrdk.ru/,14.11.2017,Физики разработали лазер для изучения атмосферы и медицины,,,,Российская наука_Технологии
chrdk.ru/news/news_leap_second_2016,https://chrdk.ru/,30.12.2016,«Лишнюю» секунду добавят к последней минуте 2016 года,,,,Астрономия
chrdk.ru/news/news_learn_more_to_learn_more,https://chrdk.ru/,29.08.2016,Обучение делает мозг более обучаемым,,,,Психология_Нейронауки_Российская наука_Наука в университетах
chrdk.ru/news/news_led-s-komety-churyumova-gerasimenko-starshe-solnechnoi-sistemy,https://chrdk.ru/,01.11.2017,Лед с кометы Чурюмова — Герасименко старше Солнечной системы,,,,Космос_Астрофизика
chrdk.ru/news/news_legkie-delayut-krov,https://chrdk.ru/,24.03.2017,Легкие мышей делают кровь,,,,Биология
chrdk.ru/news/news_legkoe-golodanie-delaet-protivorakovuyu-terapiyu-effektivnee,https://chrdk.ru/,22.11.2017,Легкое голодание делает противораковую терапию эффективнее,,,,Российская наука_Медицина
chrdk.ru/news/news_lekarstvo-ot-grippa-stanet-dolgoigrayushchim,https://chrdk.ru/,26.11.2017,Лекарство от гриппа в биоразлагаемых микрокапсулах станет «долгоиграющим»,,,,Российская наука_Медицина
chrdk.ru/news/news_lektorium_i_universitet_itmo_zapuskaut_onlain_kurs_po_nauchnoi_kommunikatsii,https://chrdk.ru/,27.07.2016,«Лекториум» и Университет ИТМО запускают онлайн-курс по научной коммуникации,,,,Информационные технологии_Российская наука_Наука в университетах
chrdk.ru/news/news_lepton_universality_challenged,https://chrdk.ru/,09.06.2017,Исследователи разглядели «новую физику» в результатах экспериментов с лептонами,,,,Физика_Ядерные технологии
chrdk.ru/news/news_lethal_bagpipes,https://chrdk.ru/,24.08.2016,Музыкант подхватил легочное заболевание от своей волынки и умер,,,,Медицина_Микробиология
chrdk.ru/news/news_letuchie-myshi-umeyut-uchit-mestnye-dialekty,https://chrdk.ru/,31.10.2017,Летучие мыши умеют учить местные диалекты,,,,Науки о живом_Животные
chrdk.ru/news/news_letyashchii-v-litco-predmet,https://chrdk.ru/,09.10.2017,"Найдены области мозга, которые распознают летящий в лицо предмет",,,,Нейронауки
chrdk.ru/news/news_liagushki-feministki,https://chrdk.ru/,23.06.2017,Самки лягушек с Борнео делают первый шаг в отношениях,,,,Науки о живом_Животные
chrdk.ru/news/news_liberal_and_conservative_books,https://chrdk.ru/,04.04.2017,Либералы и консерваторы предпочитают разные науки,,,,Социология_Антропология
chrdk.ru/news/news_lie_to_me,https://chrdk.ru/,13.06.2017,Люди разных культур врут по-разному,,,,Психология
chrdk.ru/news/news_lightness_illusion_tricks_fish,https://chrdk.ru/,18.10.2016,Рыбу можно обмануть оптической иллюзией,,,,Науки о живом_Нейронауки_Животные
chrdk.ru/news/news_linzu-pozvolyayushchuyu-videt-nanoobekty-tcelikom,https://chrdk.ru/,26.11.2017,"Российские ученые создали линзу, позволяющую видеть нанообъекты целиком",,,,Материаловедение_Нанотехнологии_Российская наука
chrdk.ru/news/news_lishainiki-pokazatel-blagopoluchiya,https://chrdk.ru/,08.11.2017,Лишайники показали экологическое состояние Москвы,,,,Биология_Экология
chrdk.ru/news/news_lishnie-khromosomy-ne-beda,https://chrdk.ru/,24.11.2017,"Плоские черви показали, что лишние хромосомы — не беда",,,,Биология_Российская наука
chrdk.ru/news/news_little_sea_turtles,https://chrdk.ru/,21.05.2016,Новорожденные морские черепашки помогают друг другу,,,,Науки о живом_Биология_Животные
chrdk.ru/news/news_lobovye_stolknoveniya_fermentov_pri_chtenii_dnk_privodyat_k_mutatsiyam,https://chrdk.ru/,30.06.2016,Лобовые столкновения ферментов при чтении ДНК приводят к мутациям,,,,Генетика_Молекулярная биология_Биология_Микробиология
chrdk.ru/news/news_lomonosovskiy_klub_vybral_svoego_prezidenta,https://chrdk.ru/,13.04.2016,Объявлены победители Всероссийского Ломоносовского конкурса эссе,,,,Российская наука_Конкурс_Ломоносовский обоз
chrdk.ru/news/news_long_live_termite_queen,https://chrdk.ru/,17.01.2017,Японские генетики нашли «эликсир молодости» королев термитов,,,,Молекулярная биология_Животные
chrdk.ru/news/news_loshadi-kushaut-normalno,https://chrdk.ru/,11.11.2017,Современные лошади Пржевальского вернулись к оптимальному режиму питания,,,,Животные_Российская наука
chrdk.ru/news/news_lower_voice_for_mating,https://chrdk.ru/,08.09.2016,"Самцы млекопитающих понижают тембр голоса, чтобы привлечь больше самок",,,,Науки о живом_Биология_Животные
